Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2016,Beverage,Soda,138.61
Import,2016,Meat,Coffee,529.03
Import,2016,Dairy,Beef,149.47
Import,2016,Beverage,Camel,922.07
Import,2016,Meat,Pork,411.68
Import,2016,Dairy,Milk,161.97
Import,2016,Beverage,Cheese,291.38
Import,2016,Meat,Cream,297.98
Import,2016,Dairy,Soda,684.79
Import,2015,Beverage,Soda,181.26
Import,2015,Meat,Coffee,54.19
Import,2015,Dairy,Beef,949.74
Import,2015,Beverage,Camel,952.55
Import,2015,Meat,Pork,441.57
Import,2015,Dairy,Milk,832.88
Import,2015,Beverage,Cheese,710.26
Import,2015,Meat,Cream,712.73
Import,2015,Dairy,Soda,591.99
Import,2016,Beverage,Soda,211.61
Import,2016,Meat,Coffee,100.68
Import,2016,Dairy,Beef,361.99
Import,2016,Beverage,Camel,748.12
Import,2016,Meat,Pork,364.37
Import,2016,Dairy,Milk,246.32
Import,2016,Beverage,Cheese,119.02
Import,2016,Meat,Cream,376.11
Import,2016,Dairy,Soda,382.79
