Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q4,November,California,San Francisco,0.59
Culture,Museum,Q2,December,Maryland,Berkeley,3.12
Culture,Museum,Q3,October,California,Baltimore,6.3
Culture,Museum,Q4,May,Maryland,Aberdeen,7.6
Culture,Museum,Q2,June,California,San Francisco,9.59
Culture,Museum,Q3,April,Maryland,Berkeley,11.73
Culture,Museum,Q4,August,California,Baltimore,12.76
Culture,Museum,Q2,July,Maryland,Aberdeen,11.24
Culture,Museum,Q3,September,California,San Francisco,14.48
Production,Concert,Q4,November,California,San Francisco,15.79
Production,Concert,Q2,December,Maryland,Berkeley,18.37
Production,Concert,Q3,October,California,Baltimore,19.19
Production,Concert,Q4,May,Maryland,Aberdeen,19.39
Production,Concert,Q2,June,California,San Francisco,21.68
Production,Concert,Q3,April,Maryland,Berkeley,29.21
Production,Concert,Q4,August,California,Baltimore,30.91
Production,Concert,Q2,July,Maryland,Aberdeen,32.58
Production,Concert,Q3,September,California,San Francisco,33.8
Culture,Theatre,Q4,November,California,San Francisco,34.52
Culture,Theatre,Q2,December,Maryland,Berkeley,35.3
Culture,Theatre,Q3,October,California,Baltimore,37.38
Culture,Theatre,Q4,May,Maryland,Aberdeen,41.07
Culture,Theatre,Q2,June,California,San Francisco,43.3
Culture,Theatre,Q3,April,Maryland,Berkeley,52.41
Culture,Theatre,Q4,August,California,Baltimore,61.21
Culture,Theatre,Q2,July,Maryland,Aberdeen,61.13
Culture,Theatre,Q3,September,California,San Francisco,62.5
Production,Factory,Q4,November,California,San Francisco,63.43
Production,Factory,Q2,December,Maryland,Berkeley,65.94
Production,Factory,Q3,October,California,Baltimore,67.78
Production,Factory,Q4,May,Maryland,Aberdeen,70.49
Production,Factory,Q2,June,California,San Francisco,71.9
Production,Factory,Q3,April,Maryland,Berkeley,72.72
Production,Factory,Q4,August,California,Baltimore,73.2
Production,Factory,Q2,July,Maryland,Aberdeen,74.21
Production,Factory,Q3,September,California,San Francisco,73.94
Culture,Workshop,Q4,November,California,San Francisco,76.4
Culture,Workshop,Q2,December,Maryland,Berkeley,82.49
Culture,Workshop,Q3,October,California,Baltimore,83.72
Culture,Workshop,Q4,May,Maryland,Aberdeen,84.56
Culture,Workshop,Q2,June,California,San Francisco,85.72
Culture,Workshop,Q3,April,Maryland,Berkeley,86.19
Culture,Workshop,Q4,August,California,Baltimore,91.11
Culture,Workshop,Q2,July,Maryland,Aberdeen,91.91
Culture,Workshop,Q3,September,California,San Francisco,99.97
