Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2022,Q3,Dairy,Milk,672.68
Export,2022,Q3,Cereals,Cheese,801.48
Export,2022,Q3,Dairy,Corn,38.4
Export,2022,Q3,Cereals,Rice,264.69
Export,2015,Q3,Dairy,Milk,682.11
Export,2015,Q3,Cereals,Cheese,269.38
Export,2015,Q3,Dairy,Corn,783.38
Export,2015,Q3,Cereals,Rice,559.22
Export,2022,Q3,Dairy,Milk,497.1
Export,2022,Q3,Cereals,Cheese,274.51
Export,2022,Q3,Dairy,Corn,852.05
Export,2022,Q3,Cereals,Rice,21.07
Export,2015,Q3,Dairy,Milk,182.55
Export,2015,Q3,Cereals,Cheese,986.3
Export,2015,Q3,Dairy,Corn,828.16
Export,2015,Q3,Cereals,Rice,797.35
