Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,February,Georgia,Albany,0.74
Production,Workshop,Q3,January,Georgia,Washington,1.27
Production,Workshop,Q2,July,Georgia,Albany,1.32
Production,Workshop,Q1,August,Georgia,Washington,3.36
Production,Workshop,Q3,June,Georgia,Albany,5.58
Production,Workshop,Q2,April,Georgia,Washington,10.41
Residential,Factory,Q1,February,Georgia,Albany,18.93
Residential,Factory,Q3,January,Georgia,Washington,18.32
Residential,Factory,Q2,July,Georgia,Albany,21.28
Residential,Factory,Q1,August,Georgia,Washington,29.61
Residential,Factory,Q3,June,Georgia,Albany,39.33
Residential,Factory,Q2,April,Georgia,Washington,45.43
Production,Hotel,Q1,February,Georgia,Albany,66.78
Production,Hotel,Q3,January,Georgia,Washington,69.64
Production,Hotel,Q2,July,Georgia,Albany,71.18
Production,Hotel,Q1,August,Georgia,Washington,72.33
Production,Hotel,Q3,June,Georgia,Albany,73.31
Production,Hotel,Q2,April,Georgia,Washington,79.91
Residential,House,Q1,February,Georgia,Albany,87.09
Residential,House,Q3,January,Georgia,Washington,88.04
Residential,House,Q2,July,Georgia,Albany,91.19
Residential,House,Q1,August,Georgia,Washington,92.92
Residential,House,Q3,June,Georgia,Albany,92.02
Residential,House,Q2,April,Georgia,Washington,92.25
