Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2016,Q4,Dairy,Cream,650.91
Export,2016,Q4,Cereals,Butter,400.79
Export,2016,Q4,Beverage,Yoghurt,16.44
Export,2016,Q4,Dairy,Rice,145.33
Export,2016,Q4,Cereals,Wheat,403.58
Export,2016,Q4,Beverage,Juice,283.28
Export,2016,Q4,Dairy,Soda,797.37
Export,2016,Q4,Cereals,Cream,414.53
Export,2016,Q4,Beverage,Butter,799.82
Export,2022,Q4,Dairy,Cream,163.63
Export,2022,Q4,Cereals,Butter,420.48
Export,2022,Q4,Beverage,Yoghurt,680.78
Export,2022,Q4,Dairy,Rice,41.87
Export,2022,Q4,Cereals,Wheat,683.94
Export,2022,Q4,Beverage,Juice,687.38
Export,2022,Q4,Dairy,Soda,180.01
Export,2022,Q4,Cereals,Cream,184.08
Export,2022,Q4,Beverage,Butter,187.88
Export,2015,Q4,Dairy,Cream,444.36
Export,2015,Q4,Cereals,Butter,957.29
Export,2015,Q4,Beverage,Yoghurt,66.06
Export,2015,Q4,Dairy,Rice,836.88
Export,2015,Q4,Cereals,Wheat,838.45
Export,2015,Q4,Beverage,Juice,966.48
Export,2015,Q4,Dairy,Soda,717.61
Export,2015,Q4,Cereals,Cream,846.89
Export,2015,Q4,Beverage,Butter,845.73
Export,2016,Q4,Dairy,Cream,464.88
Export,2016,Q4,Cereals,Butter,86.12
Export,2016,Q4,Beverage,Yoghurt,986.15
Export,2016,Q4,Dairy,Rice,733.89
Export,2016,Q4,Cereals,Wheat,349.02
Export,2016,Q4,Beverage,Juice,98.57
Export,2016,Q4,Dairy,Soda,227.78
Export,2016,Q4,Cereals,Cream,868.22
Export,2016,Q4,Beverage,Butter,998.71
Export,2022,Q4,Dairy,Cream,490.56
Export,2022,Q4,Cereals,Butter,620.27
Export,2022,Q4,Beverage,Yoghurt,237.86
Export,2022,Q4,Dairy,Rice,495.36
Export,2022,Q4,Cereals,Wheat,367.21
Export,2022,Q4,Beverage,Juice,879.23
Export,2022,Q4,Dairy,Soda,883.2
Export,2022,Q4,Cereals,Cream,632.78
Export,2022,Q4,Beverage,Butter,121.21
