Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Florida,Fort Lauderdale,Wind,Breeze,0.73
2015,Florida,Fort Lauderdale,Humidity,Storm,1.82
2015,Florida,Fort Lauderdale,Wind,Calm,2.65
2015,Florida,Fort Lauderdale,Humidity,Low,3.72
2015,Florida,Fort Lauderdale,Wind,High,4.56
2015,Florida,Fort Lauderdale,Humidity,Medium,4.52
2019,Massachusetts,Tampa,Wind,Breeze,6.95
2019,Massachusetts,Tampa,Humidity,Storm,7.11
2019,Massachusetts,Tampa,Wind,Calm,4.81
2019,Massachusetts,Tampa,Humidity,Low,9.33
2019,Massachusetts,Tampa,Wind,High,10.51
2019,Massachusetts,Tampa,Humidity,Medium,10.68
2021,Maryland,Boston,Wind,Breeze,10.82
2021,Maryland,Boston,Humidity,Storm,13.91
2021,Maryland,Boston,Wind,Calm,14.76
2021,Maryland,Boston,Humidity,Low,15.46
2021,Maryland,Boston,Wind,High,16.72
2021,Maryland,Boston,Humidity,Medium,17.13
2015,Florida,Cambridge,Wind,Breeze,18.03
2015,Florida,Cambridge,Humidity,Storm,19.48
2015,Florida,Cambridge,Wind,Calm,19.96
2015,Florida,Cambridge,Humidity,Low,12.99
2015,Florida,Cambridge,Wind,High,20.83
2015,Florida,Cambridge,Humidity,Medium,23.93
2019,Massachusetts,Aberdeen,Wind,Breeze,24.57
2019,Massachusetts,Aberdeen,Humidity,Storm,25.4
2019,Massachusetts,Aberdeen,Wind,Calm,26.58
2019,Massachusetts,Aberdeen,Humidity,Low,26.47
2019,Massachusetts,Aberdeen,Wind,High,27.39
2019,Massachusetts,Aberdeen,Humidity,Medium,27.78
2021,Maryland,Columbia,Wind,Breeze,27.29
2021,Maryland,Columbia,Humidity,Storm,23.11
2021,Maryland,Columbia,Wind,Calm,25.28
2021,Maryland,Columbia,Humidity,Low,26.66
2021,Maryland,Columbia,Wind,High,10.5
2021,Maryland,Columbia,Humidity,Medium,10.9
2015,Florida,Baltimore,Wind,Breeze,10.28
2015,Florida,Baltimore,Humidity,Storm,12.13
2015,Florida,Baltimore,Wind,Calm,15.3
2015,Florida,Baltimore,Humidity,Low,21.14
2015,Florida,Baltimore,Wind,High,0.01
2015,Florida,Baltimore,Humidity,Medium,22.55
