State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Port Huron,Soil,Industrial,11.79
Michigan,Port Huron,Air,Solid Waste,13.07
Michigan,Port Huron,Soil,Inferior Irrigation,15.62
Michigan,Port Huron,Air,Inorganic Fertilizers,15.17
Michigan,Port Huron,Soil,Thermal,22.2
Michigan,Port Huron,Air,Noise,-99.25
Michigan,Port Huron,Soil,Light,-99.44
Michigan,Port Huron,Air,Industrial,-97.47
Minnesota,Detroit,Soil,Industrial,-94.89
Minnesota,Detroit,Air,Solid Waste,36.62
Minnesota,Detroit,Soil,Inferior Irrigation,-91.79
Minnesota,Detroit,Air,Inorganic Fertilizers,46.37
Minnesota,Detroit,Soil,Thermal,-82.16
Minnesota,Detroit,Air,Noise,48.07
Minnesota,Detroit,Soil,Light,46.92
Minnesota,Detroit,Air,Industrial,51.67
Michigan,Hastings,Soil,Industrial,54.54
Michigan,Hastings,Air,Solid Waste,54.28
Michigan,Hastings,Soil,Inferior Irrigation,55.73
Michigan,Hastings,Air,Inorganic Fertilizers,57.03
Michigan,Hastings,Soil,Thermal,-69.89
Michigan,Hastings,Air,Noise,63.9
Michigan,Hastings,Soil,Light,-64.09
Michigan,Hastings,Air,Industrial,70.98
Minnesota,Rochester,Soil,Industrial,70.51
Minnesota,Rochester,Air,Solid Waste,79.47
Minnesota,Rochester,Soil,Inferior Irrigation,-46.29
Minnesota,Rochester,Air,Inorganic Fertilizers,83.53
Minnesota,Rochester,Soil,Thermal,92.09
Minnesota,Rochester,Air,Noise,94.06
Minnesota,Rochester,Soil,Light,95.33
Minnesota,Rochester,Air,Industrial,-32.71
Michigan,Minneapolis,Soil,Industrial,-31.54
Michigan,Minneapolis,Air,Solid Waste,-29.56
Michigan,Minneapolis,Soil,Inferior Irrigation,-22.43
Michigan,Minneapolis,Air,Inorganic Fertilizers,-17.21
Michigan,Minneapolis,Soil,Thermal,-17.58
Michigan,Minneapolis,Air,Noise,-12.01
Michigan,Minneapolis,Soil,Light,-7.23
Michigan,Minneapolis,Air,Industrial,-4.45
