State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,2021,Water,Oxygen-depletion,4.99
Georgia,Columbus,2021,Soil,Chemical,5.93
Georgia,Columbus,2021,Air,Surface water,6.44
Georgia,Columbus,2021,Water,Inorganic Fertilizers,7.23
Georgia,Columbus,2021,Soil,Urban Activities,10.34
Georgia,Columbus,2021,Air,Industrial,11.15
Georgia,Columbus,2021,Water,Inferior Irrigation,13.11
Georgia,Columbus,2021,Soil,Solid Waste,14.34
Georgia,Columbus,2021,Air,Light,13.46
Georgia,Columbus,2021,Water,Noise,17.6
Georgia,Columbus,2021,Soil,Thermal,18.67
Georgia,Columbus,2021,Air,Oxygen-depletion,25.55
Georgia,Columbus,2021,Water,Chemical,26.91
Georgia,Columbus,2021,Soil,Surface water,28.99
Georgia,Columbus,2021,Air,Inorganic Fertilizers,29.26
Oregon,Washington,2019,Water,Oxygen-depletion,28.27
Oregon,Washington,2019,Soil,Chemical,29.55
Oregon,Washington,2019,Air,Surface water,32.74
Oregon,Washington,2019,Water,Inorganic Fertilizers,34.43
Oregon,Washington,2019,Soil,Urban Activities,38.14
Oregon,Washington,2019,Air,Industrial,41.19
Oregon,Washington,2019,Water,Inferior Irrigation,-4.46
Oregon,Washington,2019,Soil,Solid Waste,47.34
Oregon,Washington,2019,Air,Light,49.62
Oregon,Washington,2019,Water,Noise,50.47
Oregon,Washington,2019,Soil,Thermal,51.8
Oregon,Washington,2019,Air,Oxygen-depletion,52.05
Oregon,Washington,2019,Water,Chemical,51.36
Oregon,Washington,2019,Soil,Surface water,52.76
Oregon,Washington,2019,Air,Inorganic Fertilizers,55.9
Georgia,Albany,2020,Water,Oxygen-depletion,60.21
Georgia,Albany,2020,Soil,Chemical,66.63
Georgia,Albany,2020,Air,Surface water,66.74
Georgia,Albany,2020,Water,Inorganic Fertilizers,70.48
Georgia,Albany,2020,Soil,Urban Activities,71.53
Georgia,Albany,2020,Air,Industrial,70.81
Georgia,Albany,2020,Water,Inferior Irrigation,74.17
Georgia,Albany,2020,Soil,Solid Waste,75.03
Georgia,Albany,2020,Air,Light,76.71
Georgia,Albany,2020,Water,Noise,75.98
Georgia,Albany,2020,Soil,Thermal,78.53
Georgia,Albany,2020,Air,Oxygen-depletion,80.27
Georgia,Albany,2020,Water,Chemical,80.48
Georgia,Albany,2020,Soil,Surface water,85.4
Georgia,Albany,2020,Air,Inorganic Fertilizers,87.24
Oregon,Salem,2021,Water,Oxygen-depletion,88.7
Oregon,Salem,2021,Soil,Chemical,95.43
Oregon,Salem,2021,Air,Surface water,98.68
Oregon,Salem,2021,Water,Inorganic Fertilizers,-98.32
Oregon,Salem,2021,Soil,Urban Activities,-98.52
Oregon,Salem,2021,Air,Industrial,-5.72
Oregon,Salem,2021,Water,Inferior Irrigation,-88.56
Oregon,Salem,2021,Soil,Solid Waste,-81.78
Oregon,Salem,2021,Air,Light,-79.11
Oregon,Salem,2021,Water,Noise,-78.14
Oregon,Salem,2021,Soil,Thermal,-77.72
Oregon,Salem,2021,Air,Oxygen-depletion,-79.37
Oregon,Salem,2021,Water,Chemical,-74.3
Oregon,Salem,2021,Soil,Surface water,-74.58
Oregon,Salem,2021,Air,Inorganic Fertilizers,-71.53
Georgia,Redmond,2019,Water,Oxygen-depletion,-71.8
Georgia,Redmond,2019,Soil,Chemical,-71.95
Georgia,Redmond,2019,Air,Surface water,-66.96
Georgia,Redmond,2019,Water,Inorganic Fertilizers,-65.49
Georgia,Redmond,2019,Soil,Urban Activities,-63.27
Georgia,Redmond,2019,Air,Industrial,-62.77
Georgia,Redmond,2019,Water,Inferior Irrigation,-59.38
Georgia,Redmond,2019,Soil,Solid Waste,-52.99
Georgia,Redmond,2019,Air,Light,-49.61
Georgia,Redmond,2019,Water,Noise,-43.57
Georgia,Redmond,2019,Soil,Thermal,-41.25
Georgia,Redmond,2019,Air,Oxygen-depletion,-40.83
Georgia,Redmond,2019,Water,Chemical,-39.44
Georgia,Redmond,2019,Soil,Surface water,-41.93
Georgia,Redmond,2019,Air,Inorganic Fertilizers,-37.85
Oregon,Portland,2020,Water,Oxygen-depletion,-36.02
Oregon,Portland,2020,Soil,Chemical,-36.35
Oregon,Portland,2020,Air,Surface water,-34.82
Oregon,Portland,2020,Water,Inorganic Fertilizers,-29.9
Oregon,Portland,2020,Soil,Urban Activities,-26.9
Oregon,Portland,2020,Air,Industrial,-25.93
Oregon,Portland,2020,Water,Inferior Irrigation,-22.45
Oregon,Portland,2020,Soil,Solid Waste,-15.8
Oregon,Portland,2020,Air,Light,-14.59
Oregon,Portland,2020,Water,Noise,-14.72
Oregon,Portland,2020,Soil,Thermal,-12.81
Oregon,Portland,2020,Air,Oxygen-depletion,-8.48
Oregon,Portland,2020,Water,Chemical,-5.07
Oregon,Portland,2020,Soil,Surface water,-4.69
Oregon,Portland,2020,Air,Inorganic Fertilizers,-2.25
