State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Michigan,Port Huron,2017,Air,Noise,2.31
Michigan,Port Huron,2017,Soil,Thermal,7.5
Michigan,Port Huron,2017,Water,Light,8.53
Michigan,Port Huron,2017,Air,Industrial,10.86
Michigan,Port Huron,2017,Soil,Inferior Irrigation,11.19
Michigan,Port Huron,2017,Water,Solid Waste,12.47
Michigan,Port Huron,2017,Air,Inorganic Fertilizers,19.2
Michigan,Port Huron,2017,Soil,Chemical,22.27
Michigan,Port Huron,2017,Water,Groundwater,26.62
Michigan,Port Huron,2017,Air,Surface water,30.99
Michigan,Port Huron,2017,Soil,Noise,33.61
Michigan,Port Huron,2017,Water,Thermal,33.89
Maryland,Flint,2016,Air,Noise,35.39
Maryland,Flint,2016,Soil,Thermal,-90.82
Maryland,Flint,2016,Water,Light,38.58
Maryland,Flint,2016,Air,Industrial,-87.66
Maryland,Flint,2016,Soil,Inferior Irrigation,-86.16
Maryland,Flint,2016,Water,Solid Waste,-85.15
Maryland,Flint,2016,Air,Inorganic Fertilizers,-85.82
Maryland,Flint,2016,Soil,Chemical,-83.22
Maryland,Flint,2016,Water,Groundwater,46.29
Maryland,Flint,2016,Air,Surface water,-80.71
Maryland,Flint,2016,Soil,Noise,-79.2
Maryland,Flint,2016,Water,Thermal,49.52
Michigan,Detroit,2017,Air,Noise,-75.65
Michigan,Detroit,2017,Soil,Thermal,-74.77
Michigan,Detroit,2017,Water,Light,-73.54
Michigan,Detroit,2017,Air,Industrial,-72.41
Michigan,Detroit,2017,Soil,Inferior Irrigation,59.05
Michigan,Detroit,2017,Water,Solid Waste,61.87
Michigan,Detroit,2017,Air,Inorganic Fertilizers,-65.1
Michigan,Detroit,2017,Soil,Chemical,63.81
Michigan,Detroit,2017,Water,Groundwater,64.07
Michigan,Detroit,2017,Air,Surface water,-62.27
Michigan,Detroit,2017,Soil,Noise,64.26
Michigan,Detroit,2017,Water,Thermal,68.77
Maryland,Aberdeen,2016,Air,Noise,69.29
Maryland,Aberdeen,2016,Soil,Thermal,69.91
Maryland,Aberdeen,2016,Water,Light,73.29
Maryland,Aberdeen,2016,Air,Industrial,73.88
Maryland,Aberdeen,2016,Soil,Inferior Irrigation,75.03
Maryland,Aberdeen,2016,Water,Solid Waste,-52.61
Maryland,Aberdeen,2016,Air,Inorganic Fertilizers,79.96
Maryland,Aberdeen,2016,Soil,Chemical,-44.14
Maryland,Aberdeen,2016,Water,Groundwater,86.91
Maryland,Aberdeen,2016,Air,Surface water,-42.56
Maryland,Aberdeen,2016,Soil,Noise,88.92
Maryland,Aberdeen,2016,Water,Thermal,92.47
Michigan,Columbia,2017,Air,Noise,93.55
Michigan,Columbia,2017,Soil,Thermal,-34.22
Michigan,Columbia,2017,Water,Light,96.83
Michigan,Columbia,2017,Air,Industrial,99.42
Michigan,Columbia,2017,Soil,Inferior Irrigation,99.87
Michigan,Columbia,2017,Water,Solid Waste,-26.65
Michigan,Columbia,2017,Air,Inorganic Fertilizers,-21.55
Michigan,Columbia,2017,Soil,Chemical,-15.42
Michigan,Columbia,2017,Water,Groundwater,-14.3
Michigan,Columbia,2017,Air,Surface water,-8.49
Michigan,Columbia,2017,Soil,Noise,-5.06
Michigan,Columbia,2017,Water,Thermal,-2.66
