Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q2,May,Michigan,Port Huron,1.79
Residential,House,Q4,April,Michigan,Detroit,2.2
Residential,House,Q1,June,Michigan,Port Huron,3.39
Residential,House,Q2,December,Michigan,Detroit,2.14
Residential,House,Q4,November,Michigan,Port Huron,5.66
Residential,House,Q1,March,Michigan,Detroit,3.07
Residential,House,Q2,January,Michigan,Port Huron,11.42
Residential,House,Q4,February,Michigan,Detroit,14.62
Residential,House,Q1,May,Michigan,Port Huron,14.69
Culture,Hotel,Q2,May,Michigan,Port Huron,16.46
Culture,Hotel,Q4,April,Michigan,Detroit,17.56
Culture,Hotel,Q1,June,Michigan,Port Huron,18.33
Culture,Hotel,Q2,December,Michigan,Detroit,18.72
Culture,Hotel,Q4,November,Michigan,Port Huron,19.84
Culture,Hotel,Q1,March,Michigan,Detroit,21.44
Culture,Hotel,Q2,January,Michigan,Port Huron,15.99
Culture,Hotel,Q4,February,Michigan,Detroit,23.16
Culture,Hotel,Q1,May,Michigan,Port Huron,26.75
Production,Apartment,Q2,May,Michigan,Port Huron,28.44
Production,Apartment,Q4,April,Michigan,Detroit,29.25
Production,Apartment,Q1,June,Michigan,Port Huron,28.47
Production,Apartment,Q2,December,Michigan,Detroit,28.97
Production,Apartment,Q4,November,Michigan,Port Huron,32.51
Production,Apartment,Q1,March,Michigan,Detroit,34.6
Production,Apartment,Q2,January,Michigan,Port Huron,37.47
Production,Apartment,Q4,February,Michigan,Detroit,39.38
Production,Apartment,Q1,May,Michigan,Port Huron,42.19
Residential,Museum,Q2,May,Michigan,Port Huron,44.66
Residential,Museum,Q4,April,Michigan,Detroit,45.58
Residential,Museum,Q1,June,Michigan,Port Huron,48.69
Residential,Museum,Q2,December,Michigan,Detroit,49.01
Residential,Museum,Q4,November,Michigan,Port Huron,55.15
Residential,Museum,Q1,March,Michigan,Detroit,55.04
Residential,Museum,Q2,January,Michigan,Port Huron,57.68
Residential,Museum,Q4,February,Michigan,Detroit,59.17
Residential,Museum,Q1,May,Michigan,Port Huron,60.96
Culture,Concert,Q2,May,Michigan,Port Huron,60.68
Culture,Concert,Q4,April,Michigan,Detroit,60.57
Culture,Concert,Q1,June,Michigan,Port Huron,60.43
Culture,Concert,Q2,December,Michigan,Detroit,64.02
Culture,Concert,Q4,November,Michigan,Port Huron,64.15
Culture,Concert,Q1,March,Michigan,Detroit,60.02
Culture,Concert,Q2,January,Michigan,Port Huron,67.88
Culture,Concert,Q4,February,Michigan,Detroit,67.98
Culture,Concert,Q1,May,Michigan,Port Huron,64.29
Production,Workshop,Q2,May,Michigan,Port Huron,70.35
Production,Workshop,Q4,April,Michigan,Detroit,71.36
Production,Workshop,Q1,June,Michigan,Port Huron,75.27
Production,Workshop,Q2,December,Michigan,Detroit,76.35
Production,Workshop,Q4,November,Michigan,Port Huron,75.2
Production,Workshop,Q1,March,Michigan,Detroit,77.77
Production,Workshop,Q2,January,Michigan,Port Huron,79.0
Production,Workshop,Q4,February,Michigan,Detroit,83.93
Production,Workshop,Q1,May,Michigan,Port Huron,84.84
Residential,Factory,Q2,May,Michigan,Port Huron,88.03
Residential,Factory,Q4,April,Michigan,Detroit,92.77
Residential,Factory,Q1,June,Michigan,Port Huron,92.75
Residential,Factory,Q2,December,Michigan,Detroit,94.6
Residential,Factory,Q4,November,Michigan,Port Huron,95.64
Residential,Factory,Q1,March,Michigan,Detroit,95.01
Residential,Factory,Q2,January,Michigan,Port Huron,92.64
Residential,Factory,Q4,February,Michigan,Detroit,98.48
Residential,Factory,Q1,May,Michigan,Port Huron,94.15
