State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,2021,Soil,Inferior Irrigation,-0.38
Maryland,Columbia,2021,Water,Inorganic Fertilizers,9.1
Maryland,Columbia,2021,Soil,Industrial,17.21
Maryland,Columbia,2021,Water,Urban Activities,18.02
Maryland,Columbia,2021,Soil,Solid Waste,18.6
Maryland,Columbia,2021,Water,Oxygen-depletion,-0.01
Maryland,Columbia,2021,Soil,Chemical,27.19
Maryland,Columbia,2021,Water,Surface water,-99.81
Maryland,Columbia,2021,Soil,Groundwater,-96.61
Maryland,Columbia,2021,Water,Inferior Irrigation,-96.52
Nevada,Baltimore,2018,Soil,Inferior Irrigation,-94.11
Nevada,Baltimore,2018,Water,Inorganic Fertilizers,-88.31
Nevada,Baltimore,2018,Soil,Industrial,-86.98
Nevada,Baltimore,2018,Water,Urban Activities,44.47
Nevada,Baltimore,2018,Soil,Solid Waste,-83.04
Nevada,Baltimore,2018,Water,Oxygen-depletion,47.04
Nevada,Baltimore,2018,Soil,Chemical,47.86
Nevada,Baltimore,2018,Water,Surface water,49.36
Nevada,Baltimore,2018,Soil,Groundwater,-79.7
Nevada,Baltimore,2018,Water,Inferior Irrigation,51.0
Oregon,Reno,2019,Soil,Inferior Irrigation,52.16
Oregon,Reno,2019,Water,Inorganic Fertilizers,-73.91
Oregon,Reno,2019,Soil,Industrial,-71.23
Oregon,Reno,2019,Water,Urban Activities,58.73
Oregon,Reno,2019,Soil,Solid Waste,-70.82
Oregon,Reno,2019,Water,Oxygen-depletion,-69.3
Oregon,Reno,2019,Soil,Chemical,-65.56
Oregon,Reno,2019,Water,Surface water,63.3
Oregon,Reno,2019,Soil,Groundwater,-61.63
Oregon,Reno,2019,Water,Inferior Irrigation,-60.43
Maryland,Las Vegas,2021,Soil,Inferior Irrigation,68.7
Maryland,Las Vegas,2021,Water,Inorganic Fertilizers,70.61
Maryland,Las Vegas,2021,Soil,Industrial,71.48
Maryland,Las Vegas,2021,Water,Urban Activities,72.94
Maryland,Las Vegas,2021,Soil,Solid Waste,75.5
Maryland,Las Vegas,2021,Water,Oxygen-depletion,-52.93
Maryland,Las Vegas,2021,Soil,Chemical,79.0
Maryland,Las Vegas,2021,Water,Surface water,79.56
Maryland,Las Vegas,2021,Soil,Groundwater,-48.09
Maryland,Las Vegas,2021,Water,Inferior Irrigation,-46.8
Nevada,Redmond,2018,Soil,Inferior Irrigation,-9.32
Nevada,Redmond,2018,Water,Inorganic Fertilizers,-44.78
Nevada,Redmond,2018,Soil,Industrial,85.24
Nevada,Redmond,2018,Water,Urban Activities,87.16
Nevada,Redmond,2018,Soil,Solid Waste,88.0
Nevada,Redmond,2018,Water,Oxygen-depletion,89.36
Nevada,Redmond,2018,Soil,Chemical,-39.34
Nevada,Redmond,2018,Water,Surface water,-37.34
Nevada,Redmond,2018,Soil,Groundwater,-37.91
Nevada,Redmond,2018,Water,Inferior Irrigation,-37.17
Oregon,Salem,2019,Soil,Inferior Irrigation,93.96
Oregon,Salem,2019,Water,Inorganic Fertilizers,-34.65
Oregon,Salem,2019,Soil,Industrial,-32.04
Oregon,Salem,2019,Water,Urban Activities,-30.97
Oregon,Salem,2019,Soil,Solid Waste,-28.93
Oregon,Salem,2019,Water,Oxygen-depletion,-24.01
Oregon,Salem,2019,Soil,Chemical,-16.41
Oregon,Salem,2019,Water,Surface water,-14.61
Oregon,Salem,2019,Soil,Groundwater,-9.68
Oregon,Salem,2019,Water,Inferior Irrigation,-3.74
