Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Illinois,Chicago,Temperature,21-30,0.76
2018,Illinois,Chicago,Humidity,11-20,1.2
2018,Illinois,Chicago,Wind,Low,2.06
2018,Illinois,Chicago,Temperature,Medium,3.65
2018,Illinois,Chicago,Humidity,High,2.59
2018,Illinois,Chicago,Wind,Calm,5.86
2018,Illinois,Chicago,Temperature,Breeze,6.87
2018,Illinois,Chicago,Humidity,Storm,7.03
2018,Illinois,Chicago,Wind,21-30,5.39
2022,Maryland,Springfield,Temperature,21-30,9.48
2022,Maryland,Springfield,Humidity,11-20,9.86
2022,Maryland,Springfield,Wind,Low,9.99
2022,Maryland,Springfield,Temperature,Medium,5.48
2022,Maryland,Springfield,Humidity,High,13.39
2022,Maryland,Springfield,Wind,Calm,14.92
2022,Maryland,Springfield,Temperature,Breeze,15.5
2022,Maryland,Springfield,Humidity,Storm,16.55
2022,Maryland,Springfield,Wind,21-30,17.24
2021,California,Columbia,Temperature,21-30,17.86
2021,California,Columbia,Humidity,11-20,16.04
2021,California,Columbia,Wind,Low,14.49
2021,California,Columbia,Temperature,Medium,18.05
2021,California,Columbia,Humidity,High,22.42
2021,California,Columbia,Wind,Calm,23.45
2021,California,Columbia,Temperature,Breeze,15.86
2021,California,Columbia,Humidity,Storm,22.59
2021,California,Columbia,Wind,21-30,26.15
2018,Illinois,Aberdeen,Temperature,21-30,4.75
2018,Illinois,Aberdeen,Humidity,11-20,27.9
2018,Illinois,Aberdeen,Wind,Low,24.57
2018,Illinois,Aberdeen,Temperature,Medium,21.64
2018,Illinois,Aberdeen,Humidity,High,24.35
2018,Illinois,Aberdeen,Wind,Calm,24.94
2018,Illinois,Aberdeen,Temperature,Breeze,24.15
2018,Illinois,Aberdeen,Humidity,Storm,4.15
2018,Illinois,Aberdeen,Wind,21-30,2.77
2022,Maryland,Baltimore,Temperature,21-30,9.06
2022,Maryland,Baltimore,Humidity,11-20,3.02
2022,Maryland,Baltimore,Wind,Low,11.65
2022,Maryland,Baltimore,Temperature,Medium,12.41
2022,Maryland,Baltimore,Humidity,High,12.19
2022,Maryland,Baltimore,Wind,Calm,12.25
2022,Maryland,Baltimore,Temperature,Breeze,0.23
2022,Maryland,Baltimore,Humidity,Storm,0.79
2022,Maryland,Baltimore,Wind,21-30,14.82
2021,California,San Francisco,Temperature,21-30,15.7
2021,California,San Francisco,Humidity,11-20,2.51
2021,California,San Francisco,Wind,Low,16.37
2021,California,San Francisco,Temperature,Medium,0.55
2021,California,San Francisco,Humidity,High,17.39
2021,California,San Francisco,Wind,Calm,5.12
2021,California,San Francisco,Temperature,Breeze,0.18
2021,California,San Francisco,Humidity,Storm,18.0
2021,California,San Francisco,Wind,21-30,6.3
2018,Illinois,Berkeley,Temperature,21-30,19.6
2018,Illinois,Berkeley,Humidity,11-20,19.45
2018,Illinois,Berkeley,Wind,Low,6.31
2018,Illinois,Berkeley,Temperature,Medium,7.3
2018,Illinois,Berkeley,Humidity,High,20.32
2018,Illinois,Berkeley,Wind,Calm,21.16
2018,Illinois,Berkeley,Temperature,Breeze,21.75
2018,Illinois,Berkeley,Humidity,Storm,21.4
2018,Illinois,Berkeley,Wind,21-30,22.88
