Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q4,November,Florida,Fort Lauderdale,7.93
Residential,House,Q2,October,Massachusetts,Lenox,8.54
Residential,House,Q3,December,Florida,Fort Lauderdale,7.41
Residential,House,Q4,June,Massachusetts,Lenox,10.73
Residential,House,Q2,May,Florida,Fort Lauderdale,13.43
Residential,House,Q3,August,Massachusetts,Lenox,20.99
Residential,House,Q4,July,Florida,Fort Lauderdale,21.72
Residential,House,Q2,November,Massachusetts,Lenox,22.84
Residential,House,Q3,October,Florida,Fort Lauderdale,25.32
Culture,Apartment,Q4,November,Florida,Fort Lauderdale,29.79
Culture,Apartment,Q2,October,Massachusetts,Lenox,33.64
Culture,Apartment,Q3,December,Florida,Fort Lauderdale,35.15
Culture,Apartment,Q4,June,Massachusetts,Lenox,36.31
Culture,Apartment,Q2,May,Florida,Fort Lauderdale,35.11
Culture,Apartment,Q3,August,Massachusetts,Lenox,38.47
Culture,Apartment,Q4,July,Florida,Fort Lauderdale,36.34
Culture,Apartment,Q2,November,Massachusetts,Lenox,35.74
Culture,Apartment,Q3,October,Florida,Fort Lauderdale,42.98
Production,Museum,Q4,November,Florida,Fort Lauderdale,42.87
Production,Museum,Q2,October,Massachusetts,Lenox,42.7
Production,Museum,Q3,December,Florida,Fort Lauderdale,45.21
Production,Museum,Q4,June,Massachusetts,Lenox,45.69
Production,Museum,Q2,May,Florida,Fort Lauderdale,45.87
Production,Museum,Q3,August,Massachusetts,Lenox,46.38
Production,Museum,Q4,July,Florida,Fort Lauderdale,52.86
Production,Museum,Q2,November,Massachusetts,Lenox,53.87
Production,Museum,Q3,October,Florida,Fort Lauderdale,52.83
Residential,Theatre,Q4,November,Florida,Fort Lauderdale,57.48
Residential,Theatre,Q2,October,Massachusetts,Lenox,58.1
Residential,Theatre,Q3,December,Florida,Fort Lauderdale,60.83
Residential,Theatre,Q4,June,Massachusetts,Lenox,64.64
Residential,Theatre,Q2,May,Florida,Fort Lauderdale,64.24
Residential,Theatre,Q3,August,Massachusetts,Lenox,64.01
Residential,Theatre,Q4,July,Florida,Fort Lauderdale,68.33
Residential,Theatre,Q2,November,Massachusetts,Lenox,68.43
Residential,Theatre,Q3,October,Florida,Fort Lauderdale,72.95
Culture,Factory,Q4,November,Florida,Fort Lauderdale,75.81
Culture,Factory,Q2,October,Massachusetts,Lenox,75.01
Culture,Factory,Q3,December,Florida,Fort Lauderdale,77.23
Culture,Factory,Q4,June,Massachusetts,Lenox,75.48
Culture,Factory,Q2,May,Florida,Fort Lauderdale,81.24
Culture,Factory,Q3,August,Massachusetts,Lenox,86.21
Culture,Factory,Q4,July,Florida,Fort Lauderdale,88.47
Culture,Factory,Q2,November,Massachusetts,Lenox,89.96
Culture,Factory,Q3,October,Florida,Fort Lauderdale,88.85
Production,Workshop,Q4,November,Florida,Fort Lauderdale,88.36
Production,Workshop,Q2,October,Massachusetts,Lenox,93.63
Production,Workshop,Q3,December,Florida,Fort Lauderdale,93.16
Production,Workshop,Q4,June,Massachusetts,Lenox,95.38
Production,Workshop,Q2,May,Florida,Fort Lauderdale,96.59
Production,Workshop,Q3,August,Massachusetts,Lenox,97.4
Production,Workshop,Q4,July,Florida,Fort Lauderdale,97.5
Production,Workshop,Q2,November,Massachusetts,Lenox,99.41
Production,Workshop,Q3,October,Florida,Fort Lauderdale,95.96
