Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,September,Maryland,Baltimore,4.55
Culture,Museum,Q2,July,Maryland,Aberdeen,5.21
Culture,Museum,Q4,June,Maryland,Baltimore,12.01
Culture,Museum,Q3,April,Maryland,Aberdeen,18.04
Culture,Museum,Q2,December,Maryland,Baltimore,19.4
Culture,Museum,Q4,November,Maryland,Aberdeen,19.26
Service,Concert,Q3,September,Maryland,Baltimore,22.49
Service,Concert,Q2,July,Maryland,Aberdeen,23.23
Service,Concert,Q4,June,Maryland,Baltimore,27.57
Service,Concert,Q3,April,Maryland,Aberdeen,32.21
Service,Concert,Q2,December,Maryland,Baltimore,34.81
Service,Concert,Q4,November,Maryland,Aberdeen,36.87
Culture,Hospital,Q3,September,Maryland,Baltimore,39.56
Culture,Hospital,Q2,July,Maryland,Aberdeen,40.29
Culture,Hospital,Q4,June,Maryland,Baltimore,43.99
Culture,Hospital,Q3,April,Maryland,Aberdeen,44.4
Culture,Hospital,Q2,December,Maryland,Baltimore,47.18
Culture,Hospital,Q4,November,Maryland,Aberdeen,56.29
Service,Library,Q3,September,Maryland,Baltimore,64.52
Service,Library,Q2,July,Maryland,Aberdeen,65.1
Service,Library,Q4,June,Maryland,Baltimore,66.11
Service,Library,Q3,April,Maryland,Aberdeen,67.15
Service,Library,Q2,December,Maryland,Baltimore,73.92
Service,Library,Q4,November,Maryland,Aberdeen,83.54
