Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,July,Maryland,Columbia,1.93
Culture,Museum,Q4,August,Michigan,Aberdeen,5.33
Culture,Museum,Q3,October,Maryland,Port Huron,7.62
Culture,Museum,Q4,December,Michigan,Flint,8.99
Production,Theatre,Q3,July,Maryland,Columbia,13.55
Production,Theatre,Q4,August,Michigan,Aberdeen,19.87
Production,Theatre,Q3,October,Maryland,Port Huron,22.41
Production,Theatre,Q4,December,Michigan,Flint,24.63
Residential,Factory,Q3,July,Maryland,Columbia,27.11
Residential,Factory,Q4,August,Michigan,Aberdeen,29.93
Residential,Factory,Q3,October,Maryland,Port Huron,31.48
Residential,Factory,Q4,December,Michigan,Flint,38.01
Culture,Workshop,Q3,July,Maryland,Columbia,45.88
Culture,Workshop,Q4,August,Michigan,Aberdeen,50.55
Culture,Workshop,Q3,October,Maryland,Port Huron,53.11
Culture,Workshop,Q4,December,Michigan,Flint,62.33
Production,House,Q3,July,Maryland,Columbia,63.98
Production,House,Q4,August,Michigan,Aberdeen,69.07
Production,House,Q3,October,Maryland,Port Huron,70.16
Production,House,Q4,December,Michigan,Flint,69.41
Residential,Apartment,Q3,July,Maryland,Columbia,77.06
Residential,Apartment,Q4,August,Michigan,Aberdeen,82.95
Residential,Apartment,Q3,October,Maryland,Port Huron,91.81
Residential,Apartment,Q4,December,Michigan,Flint,92.62
