Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q3,September,Minnesota,Rochester,5.19
Residential,Hotel,Q2,August,Minnesota,Minneapolis,9.13
Residential,Hotel,Q3,July,Minnesota,Rochester,11.03
Residential,Hotel,Q2,May,Minnesota,Minneapolis,12.29
Residential,Hotel,Q3,June,Minnesota,Rochester,12.52
Residential,Hotel,Q2,April,Minnesota,Minneapolis,23.19
Service,Apartment,Q3,September,Minnesota,Rochester,23.54
Service,Apartment,Q2,August,Minnesota,Minneapolis,28.71
Service,Apartment,Q3,July,Minnesota,Rochester,40.52
Service,Apartment,Q2,May,Minnesota,Minneapolis,41.39
Service,Apartment,Q3,June,Minnesota,Rochester,48.04
Service,Apartment,Q2,April,Minnesota,Minneapolis,49.29
Residential,House,Q3,September,Minnesota,Rochester,50.8
Residential,House,Q2,August,Minnesota,Minneapolis,51.31
Residential,House,Q3,July,Minnesota,Rochester,52.53
Residential,House,Q2,May,Minnesota,Minneapolis,54.65
Residential,House,Q3,June,Minnesota,Rochester,59.55
Residential,House,Q2,April,Minnesota,Minneapolis,59.99
Service,School,Q3,September,Minnesota,Rochester,62.25
Service,School,Q2,August,Minnesota,Minneapolis,65.24
Service,School,Q3,July,Minnesota,Rochester,67.95
Service,School,Q2,May,Minnesota,Minneapolis,68.81
Service,School,Q3,June,Minnesota,Rochester,79.67
Service,School,Q2,April,Minnesota,Minneapolis,84.81
Residential,Administration,Q3,September,Minnesota,Rochester,86.99
Residential,Administration,Q2,August,Minnesota,Minneapolis,86.49
Residential,Administration,Q3,July,Minnesota,Rochester,90.98
Residential,Administration,Q2,May,Minnesota,Minneapolis,90.92
Residential,Administration,Q3,June,Minnesota,Rochester,93.61
Residential,Administration,Q2,April,Minnesota,Minneapolis,99.87
