Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2017,Q2,Cereals,Oats,903.07
Export,2017,Q2,Meat,Corn,391.18
Export,2017,Q2,Cereals,Camel,264.18
Export,2017,Q2,Meat,Chicken,138.91
Export,2017,Q2,Cereals,Pork,908.24
Export,2017,Q2,Meat,Oats,277.55
Export,2018,Q2,Cereals,Oats,153.0
Export,2018,Q2,Meat,Corn,27.54
Export,2018,Q2,Cereals,Camel,925.53
Export,2018,Q2,Meat,Chicken,927.26
Export,2018,Q2,Cereals,Pork,167.96
Export,2018,Q2,Meat,Oats,315.14
Export,2022,Q2,Cereals,Oats,831.84
Export,2022,Q2,Meat,Corn,64.96
Export,2022,Q2,Cereals,Camel,963.42
Export,2022,Q2,Meat,Chicken,195.93
Export,2022,Q2,Cereals,Pork,198.63
Export,2022,Q2,Meat,Oats,715.75
Export,2017,Q2,Cereals,Oats,716.04
Export,2017,Q2,Meat,Corn,462.87
Export,2017,Q2,Cereals,Camel,984.05
Export,2017,Q2,Meat,Chicken,987.28
Export,2017,Q2,Cereals,Pork,733.18
Export,2017,Q2,Meat,Oats,223.26
Export,2018,Q2,Cereals,Oats,610.75
Export,2018,Q2,Meat,Corn,997.33
Export,2018,Q2,Cereals,Camel,491.18
Export,2018,Q2,Meat,Chicken,877.31
Export,2018,Q2,Cereals,Pork,375.76
Export,2018,Q2,Meat,Oats,122.41
