Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2015,Q3,Cereals,Wheat,515.48
Export,2015,Q3,Meat,Soybeans,774.55
Export,2015,Q3,Beverage,Chicken,264.25
Export,2015,Q3,Cereals,Pork,653.16
Export,2015,Q3,Meat,Coffee,914.26
Export,2015,Q3,Beverage,Tea,151.92
Export,2015,Q3,Cereals,Juice,923.95
Export,2015,Q3,Meat,Wheat,669.21
Export,2015,Q3,Beverage,Soybeans,421.19
Export,2016,Q3,Cereals,Wheat,295.17
Export,2016,Q3,Meat,Soybeans,296.03
Export,2016,Q3,Beverage,Chicken,552.98
Export,2016,Q3,Cereals,Pork,935.87
Export,2016,Q3,Meat,Coffee,171.92
Export,2016,Q3,Beverage,Tea,430.26
Export,2016,Q3,Cereals,Juice,310.68
Export,2016,Q3,Meat,Wheat,441.25
Export,2016,Q3,Beverage,Soybeans,698.84
Export,2022,Q3,Cereals,Wheat,443.49
Export,2022,Q3,Meat,Soybeans,444.27
Export,2022,Q3,Beverage,Chicken,445.18
Export,2022,Q3,Cereals,Pork,702.53
Export,2022,Q3,Meat,Coffee,64.98
Export,2022,Q3,Beverage,Tea,576.52
Export,2022,Q3,Cereals,Juice,450.66
Export,2022,Q3,Meat,Wheat,71.54
Export,2022,Q3,Beverage,Soybeans,968.75
Export,2015,Q3,Cereals,Wheat,585.93
Export,2015,Q3,Meat,Soybeans,586.68
Export,2015,Q3,Beverage,Chicken,75.2
Export,2015,Q3,Cereals,Pork,591.92
Export,2015,Q3,Meat,Coffee,723.61
Export,2015,Q3,Beverage,Tea,87.07
Export,2015,Q3,Cereals,Juice,88.55
Export,2015,Q3,Meat,Wheat,861.48
Export,2015,Q3,Beverage,Soybeans,350.82
Export,2016,Q3,Cereals,Wheat,224.17
Export,2016,Q3,Meat,Soybeans,484.52
Export,2016,Q3,Beverage,Chicken,870.78
Export,2016,Q3,Cereals,Pork,235.49
Export,2016,Q3,Meat,Coffee,367.72
Export,2016,Q3,Beverage,Tea,115.16
Export,2016,Q3,Cereals,Juice,116.49
Export,2016,Q3,Meat,Wheat,509.58
Export,2016,Q3,Beverage,Soybeans,510.31
