Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,January,Minnesota,Hastings,2.53
Production,Factory,Q4,February,Oregon,Redmond,4.19
Production,Factory,Q1,March,Minnesota,Salem,4.74
Production,Factory,Q4,October,Oregon,Hastings,4.5
Production,Factory,Q1,December,Minnesota,Redmond,4.52
Production,Factory,Q4,January,Oregon,Salem,8.41
Residential,Workshop,Q1,January,Minnesota,Hastings,9.14
Residential,Workshop,Q4,February,Oregon,Redmond,7.19
Residential,Workshop,Q1,March,Minnesota,Salem,11.63
Residential,Workshop,Q4,October,Oregon,Hastings,14.46
Residential,Workshop,Q1,December,Minnesota,Redmond,17.25
Residential,Workshop,Q4,January,Oregon,Salem,18.81
Service,House,Q1,January,Minnesota,Hastings,20.29
Service,House,Q4,February,Oregon,Redmond,27.71
Service,House,Q1,March,Minnesota,Salem,35.48
Service,House,Q4,October,Oregon,Hastings,40.89
Service,House,Q1,December,Minnesota,Redmond,43.06
Service,House,Q4,January,Oregon,Salem,43.16
Production,Apartment,Q1,January,Minnesota,Hastings,45.27
Production,Apartment,Q4,February,Oregon,Redmond,46.09
Production,Apartment,Q1,March,Minnesota,Salem,47.5
Production,Apartment,Q4,October,Oregon,Hastings,49.59
Production,Apartment,Q1,December,Minnesota,Redmond,53.57
Production,Apartment,Q4,January,Oregon,Salem,56.18
Residential,Hotel,Q1,January,Minnesota,Hastings,57.78
Residential,Hotel,Q4,February,Oregon,Redmond,58.66
Residential,Hotel,Q1,March,Minnesota,Salem,60.84
Residential,Hotel,Q4,October,Oregon,Hastings,63.62
Residential,Hotel,Q1,December,Minnesota,Redmond,65.94
Residential,Hotel,Q4,January,Oregon,Salem,66.2
Service,School,Q1,January,Minnesota,Hastings,67.6
Service,School,Q4,February,Oregon,Redmond,75.31
Service,School,Q1,March,Minnesota,Salem,77.69
Service,School,Q4,October,Oregon,Hastings,79.34
Service,School,Q1,December,Minnesota,Redmond,80.83
Service,School,Q4,January,Oregon,Salem,86.59
Production,Library,Q1,January,Minnesota,Hastings,87.71
Production,Library,Q4,February,Oregon,Redmond,89.56
Production,Library,Q1,March,Minnesota,Salem,90.92
Production,Library,Q4,October,Oregon,Hastings,91.88
Production,Library,Q1,December,Minnesota,Redmond,91.03
Production,Library,Q4,January,Oregon,Salem,97.56
