Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Library,Q2,May,Massachusetts,Cambridge,0.2
Service,Library,Q1,April,Massachusetts,Lenox,1.54
Service,Library,Q4,June,Massachusetts,Cambridge,4.79
Service,Library,Q2,February,Massachusetts,Lenox,7.86
Service,Library,Q1,January,Massachusetts,Cambridge,7.52
Service,Library,Q4,October,Massachusetts,Lenox,8.0
Service,Library,Q2,November,Massachusetts,Cambridge,10.3
Service,Library,Q1,May,Massachusetts,Lenox,10.76
Service,Library,Q4,April,Massachusetts,Cambridge,15.79
Production,School,Q2,May,Massachusetts,Cambridge,16.27
Production,School,Q1,April,Massachusetts,Lenox,15.9
Production,School,Q4,June,Massachusetts,Cambridge,18.25
Production,School,Q2,February,Massachusetts,Lenox,19.53
Production,School,Q1,January,Massachusetts,Cambridge,20.98
Production,School,Q4,October,Massachusetts,Lenox,22.19
Production,School,Q2,November,Massachusetts,Cambridge,23.99
Production,School,Q1,May,Massachusetts,Lenox,24.65
Production,School,Q4,April,Massachusetts,Cambridge,25.99
Culture,Factory,Q2,May,Massachusetts,Cambridge,22.04
Culture,Factory,Q1,April,Massachusetts,Lenox,27.01
Culture,Factory,Q4,June,Massachusetts,Cambridge,28.19
Culture,Factory,Q2,February,Massachusetts,Lenox,23.36
Culture,Factory,Q1,January,Massachusetts,Cambridge,35.53
Culture,Factory,Q4,October,Massachusetts,Lenox,36.06
Culture,Factory,Q2,November,Massachusetts,Cambridge,38.43
Culture,Factory,Q1,May,Massachusetts,Lenox,38.67
Culture,Factory,Q4,April,Massachusetts,Cambridge,40.56
Service,Workshop,Q2,May,Massachusetts,Cambridge,41.09
Service,Workshop,Q1,April,Massachusetts,Lenox,41.01
Service,Workshop,Q4,June,Massachusetts,Cambridge,46.81
Service,Workshop,Q2,February,Massachusetts,Lenox,48.6
Service,Workshop,Q1,January,Massachusetts,Cambridge,49.19
Service,Workshop,Q4,October,Massachusetts,Lenox,54.87
Service,Workshop,Q2,November,Massachusetts,Cambridge,57.25
Service,Workshop,Q1,May,Massachusetts,Lenox,58.06
Service,Workshop,Q4,April,Massachusetts,Cambridge,62.64
Production,Concert,Q2,May,Massachusetts,Cambridge,64.46
Production,Concert,Q1,April,Massachusetts,Lenox,66.55
Production,Concert,Q4,June,Massachusetts,Cambridge,67.44
Production,Concert,Q2,February,Massachusetts,Lenox,70.84
Production,Concert,Q1,January,Massachusetts,Cambridge,73.57
Production,Concert,Q4,October,Massachusetts,Lenox,74.2
Production,Concert,Q2,November,Massachusetts,Cambridge,73.89
Production,Concert,Q1,May,Massachusetts,Lenox,78.6
Production,Concert,Q4,April,Massachusetts,Cambridge,82.22
Culture,Theatre,Q2,May,Massachusetts,Cambridge,85.92
Culture,Theatre,Q1,April,Massachusetts,Lenox,86.55
Culture,Theatre,Q4,June,Massachusetts,Cambridge,90.02
Culture,Theatre,Q2,February,Massachusetts,Lenox,91.36
Culture,Theatre,Q1,January,Massachusetts,Cambridge,92.64
Culture,Theatre,Q4,October,Massachusetts,Lenox,94.72
Culture,Theatre,Q2,November,Massachusetts,Cambridge,96.28
Culture,Theatre,Q1,May,Massachusetts,Lenox,96.6
Culture,Theatre,Q4,April,Massachusetts,Cambridge,99.08
