Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Nevada,Reno,Humidity,Low,2.41
2020,Nevada,Reno,Wind,Medium,3.32
2020,Nevada,Reno,Humidity,Calm,5.58
2020,Nevada,Reno,Wind,Breeze,5.15
2020,Nevada,Reno,Humidity,Storm,7.62
2020,Nevada,Reno,Wind,Low,8.86
2022,Maryland,Las Vegas,Humidity,Low,6.35
2022,Maryland,Las Vegas,Wind,Medium,10.97
2022,Maryland,Las Vegas,Humidity,Calm,11.28
2022,Maryland,Las Vegas,Wind,Breeze,11.14
2022,Maryland,Las Vegas,Humidity,Storm,10.3
2022,Maryland,Las Vegas,Wind,Low,5.03
2020,Nevada,Aberdeen,Humidity,Low,13.47
2020,Nevada,Aberdeen,Wind,Medium,13.34
2020,Nevada,Aberdeen,Humidity,Calm,17.96
2020,Nevada,Aberdeen,Wind,Breeze,10.84
2020,Nevada,Aberdeen,Humidity,Storm,19.11
2020,Nevada,Aberdeen,Wind,Low,22.39
2022,Maryland,Columbia,Humidity,Low,24.34
2022,Maryland,Columbia,Wind,Medium,25.52
2022,Maryland,Columbia,Humidity,Calm,26.54
2022,Maryland,Columbia,Wind,Breeze,27.4
2022,Maryland,Columbia,Humidity,Storm,5.76
2022,Maryland,Columbia,Wind,Low,24.39
