Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
MSc,Female,Non-Qatari,2017/2018,French,131.35
MSc,Female,Non-Qatari,2016/2017,English,420.13
MSc,Female,Non-Qatari,2018/2019,German,356.43
MSc,Female,Non-Qatari,2015/2016,French,67.4
MSc,Female,Non-Qatari,2017/2018,French,75.97
MSc,Female,Non-Qatari,2016/2017,English,207.29
MSc,Female,Non-Qatari,2018/2019,German,83.75
MSc,Female,Non-Qatari,2015/2016,French,438.96
MSc,Female,Non-Qatari,2017/2018,French,344.83
MSc,Female,Non-Qatari,2016/2017,English,221.82
MSc,Female,Non-Qatari,2018/2019,German,413.83
MSc,Female,Non-Qatari,2015/2016,French,94.22
