Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,August,Nevada,Boulder City,0.87
Production,Workshop,Q1,July,California,Berkeley,0.46
Production,Workshop,Q2,September,Nevada,Los-Angeles,3.1
Production,Workshop,Q3,January,California,Boulder City,10.48
Production,Workshop,Q1,March,Nevada,Berkeley,12.62
Production,Workshop,Q2,June,California,Los-Angeles,12.69
Production,Workshop,Q3,May,Nevada,Boulder City,14.2
Production,Workshop,Q1,April,California,Berkeley,16.89
Production,Workshop,Q2,August,Nevada,Los-Angeles,17.67
Service,Factory,Q3,August,Nevada,Boulder City,19.54
Service,Factory,Q1,July,California,Berkeley,19.01
Service,Factory,Q2,September,Nevada,Los-Angeles,20.61
Service,Factory,Q3,January,California,Boulder City,27.94
Service,Factory,Q1,March,Nevada,Berkeley,28.56
Service,Factory,Q2,June,California,Los-Angeles,29.41
Service,Factory,Q3,May,Nevada,Boulder City,32.77
Service,Factory,Q1,April,California,Berkeley,32.46
Service,Factory,Q2,August,Nevada,Los-Angeles,33.51
Residential,Library,Q3,August,Nevada,Boulder City,36.04
Residential,Library,Q1,July,California,Berkeley,38.65
Residential,Library,Q2,September,Nevada,Los-Angeles,38.79
Residential,Library,Q3,January,California,Boulder City,40.43
Residential,Library,Q1,March,Nevada,Berkeley,40.22
Residential,Library,Q2,June,California,Los-Angeles,46.79
Residential,Library,Q3,May,Nevada,Boulder City,48.86
Residential,Library,Q1,April,California,Berkeley,49.87
Residential,Library,Q2,August,Nevada,Los-Angeles,51.05
Production,School,Q3,August,Nevada,Boulder City,53.38
Production,School,Q1,July,California,Berkeley,54.76
Production,School,Q2,September,Nevada,Los-Angeles,56.11
Production,School,Q3,January,California,Boulder City,56.76
Production,School,Q1,March,Nevada,Berkeley,59.73
Production,School,Q2,June,California,Los-Angeles,62.36
Production,School,Q3,May,Nevada,Boulder City,63.7
Production,School,Q1,April,California,Berkeley,65.7
Production,School,Q2,August,Nevada,Los-Angeles,65.05
Service,House,Q3,August,Nevada,Boulder City,68.68
Service,House,Q1,July,California,Berkeley,69.71
Service,House,Q2,September,Nevada,Los-Angeles,72.35
Service,House,Q3,January,California,Boulder City,74.0
Service,House,Q1,March,Nevada,Berkeley,75.32
Service,House,Q2,June,California,Los-Angeles,80.01
Service,House,Q3,May,Nevada,Boulder City,81.17
Service,House,Q1,April,California,Berkeley,84.28
Service,House,Q2,August,Nevada,Los-Angeles,85.23
Residential,Apartment,Q3,August,Nevada,Boulder City,88.71
Residential,Apartment,Q1,July,California,Berkeley,89.3
Residential,Apartment,Q2,September,Nevada,Los-Angeles,90.92
Residential,Apartment,Q3,January,California,Boulder City,92.66
Residential,Apartment,Q1,March,Nevada,Berkeley,92.44
Residential,Apartment,Q2,June,California,Los-Angeles,93.31
Residential,Apartment,Q3,May,Nevada,Boulder City,95.37
Residential,Apartment,Q1,April,California,Berkeley,97.85
Residential,Apartment,Q2,August,Nevada,Los-Angeles,97.55
