Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q2,June,Maryland,Columbia,1.81
Residential,House,Q4,April,Maryland,Columbia,2.47
Residential,House,Q1,November,Maryland,Columbia,3.95
Residential,House,Q2,October,Maryland,Columbia,4.68
Residential,House,Q4,December,Maryland,Columbia,8.07
Residential,House,Q1,February,Maryland,Columbia,9.55
Residential,House,Q2,March,Maryland,Columbia,10.04
Residential,House,Q4,June,Maryland,Columbia,16.81
Residential,House,Q1,April,Maryland,Columbia,18.29
Culture,Hotel,Q2,June,Maryland,Columbia,18.85
Culture,Hotel,Q4,April,Maryland,Columbia,20.18
Culture,Hotel,Q1,November,Maryland,Columbia,23.29
Culture,Hotel,Q2,October,Maryland,Columbia,24.71
Culture,Hotel,Q4,December,Maryland,Columbia,25.71
Culture,Hotel,Q1,February,Maryland,Columbia,29.84
Culture,Hotel,Q2,March,Maryland,Columbia,30.69
Culture,Hotel,Q4,June,Maryland,Columbia,30.33
Culture,Hotel,Q1,April,Maryland,Columbia,30.57
Production,Concert,Q2,June,Maryland,Columbia,33.04
Production,Concert,Q4,April,Maryland,Columbia,34.06
Production,Concert,Q1,November,Maryland,Columbia,35.83
Production,Concert,Q2,October,Maryland,Columbia,38.8
Production,Concert,Q4,December,Maryland,Columbia,42.54
Production,Concert,Q1,February,Maryland,Columbia,43.15
Production,Concert,Q2,March,Maryland,Columbia,44.86
Production,Concert,Q4,June,Maryland,Columbia,44.23
Production,Concert,Q1,April,Maryland,Columbia,50.37
Residential,Museum,Q2,June,Maryland,Columbia,51.64
Residential,Museum,Q4,April,Maryland,Columbia,52.14
Residential,Museum,Q1,November,Maryland,Columbia,52.27
Residential,Museum,Q2,October,Maryland,Columbia,54.37
Residential,Museum,Q4,December,Maryland,Columbia,53.21
Residential,Museum,Q1,February,Maryland,Columbia,51.95
Residential,Museum,Q2,March,Maryland,Columbia,57.33
Residential,Museum,Q4,June,Maryland,Columbia,58.58
Residential,Museum,Q1,April,Maryland,Columbia,58.01
Culture,Factory,Q2,June,Maryland,Columbia,59.03
Culture,Factory,Q4,April,Maryland,Columbia,61.7
Culture,Factory,Q1,November,Maryland,Columbia,63.12
Culture,Factory,Q2,October,Maryland,Columbia,67.25
Culture,Factory,Q4,December,Maryland,Columbia,71.46
Culture,Factory,Q1,February,Maryland,Columbia,72.25
Culture,Factory,Q2,March,Maryland,Columbia,73.5
Culture,Factory,Q4,June,Maryland,Columbia,74.49
Culture,Factory,Q1,April,Maryland,Columbia,72.55
Production,Workshop,Q2,June,Maryland,Columbia,76.43
Production,Workshop,Q4,April,Maryland,Columbia,71.88
Production,Workshop,Q1,November,Maryland,Columbia,74.78
Production,Workshop,Q2,October,Maryland,Columbia,80.13
Production,Workshop,Q4,December,Maryland,Columbia,90.62
Production,Workshop,Q1,February,Maryland,Columbia,94.95
Production,Workshop,Q2,March,Maryland,Columbia,96.94
Production,Workshop,Q4,June,Maryland,Columbia,98.76
Production,Workshop,Q1,April,Maryland,Columbia,98.47
