Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,House,Q1,March,Oregon,Salem,2.71
Residential,House,Q4,February,Oregon,Salem,4.94
Residential,House,Q3,November,Oregon,Salem,7.89
Residential,House,Q1,October,Oregon,Salem,10.21
Residential,House,Q4,September,Oregon,Salem,10.81
Residential,House,Q3,August,Oregon,Salem,12.14
Culture,Apartment,Q1,March,Oregon,Salem,13.21
Culture,Apartment,Q4,February,Oregon,Salem,14.73
Culture,Apartment,Q3,November,Oregon,Salem,17.74
Culture,Apartment,Q1,October,Oregon,Salem,22.66
Culture,Apartment,Q4,September,Oregon,Salem,26.26
Culture,Apartment,Q3,August,Oregon,Salem,28.07
Production,Hotel,Q1,March,Oregon,Salem,34.99
Production,Hotel,Q4,February,Oregon,Salem,35.6
Production,Hotel,Q3,November,Oregon,Salem,39.51
Production,Hotel,Q1,October,Oregon,Salem,39.19
Production,Hotel,Q4,September,Oregon,Salem,47.55
Production,Hotel,Q3,August,Oregon,Salem,50.53
Residential,Concert,Q1,March,Oregon,Salem,51.38
Residential,Concert,Q4,February,Oregon,Salem,52.8
Residential,Concert,Q3,November,Oregon,Salem,53.69
Residential,Concert,Q1,October,Oregon,Salem,53.27
Residential,Concert,Q4,September,Oregon,Salem,51.4
Residential,Concert,Q3,August,Oregon,Salem,54.16
Culture,Theatre,Q1,March,Oregon,Salem,51.59
Culture,Theatre,Q4,February,Oregon,Salem,58.49
Culture,Theatre,Q3,November,Oregon,Salem,65.2
Culture,Theatre,Q1,October,Oregon,Salem,70.75
Culture,Theatre,Q4,September,Oregon,Salem,71.95
Culture,Theatre,Q3,August,Oregon,Salem,70.19
Production,Workshop,Q1,March,Oregon,Salem,81.26
Production,Workshop,Q4,February,Oregon,Salem,83.53
Production,Workshop,Q3,November,Oregon,Salem,84.35
Production,Workshop,Q1,October,Oregon,Salem,86.45
Production,Workshop,Q4,September,Oregon,Salem,90.99
Production,Workshop,Q3,August,Oregon,Salem,94.45
Residential,Factory,Q1,March,Oregon,Salem,94.8
Residential,Factory,Q4,February,Oregon,Salem,96.72
Residential,Factory,Q3,November,Oregon,Salem,95.05
Residential,Factory,Q1,October,Oregon,Salem,98.62
Residential,Factory,Q4,September,Oregon,Salem,99.92
Residential,Factory,Q3,August,Oregon,Salem,97.21
