Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2021,Q4,Meat,Duck,903.76
Import,2021,Q4,Cereals,Chicken,523.7
Import,2021,Q4,Meat,Corn,142.43
Import,2021,Q4,Cereals,Seeds,272.9
Import,2021,Q4,Meat,Wheat,659.31
Import,2021,Q4,Cereals,Duck,280.04
Import,2015,Q4,Meat,Duck,803.32
Import,2015,Q4,Cereals,Chicken,550.95
Import,2015,Q4,Meat,Corn,551.43
Import,2015,Q4,Cereals,Seeds,808.63
Import,2015,Q4,Meat,Wheat,305.93
Import,2015,Q4,Cereals,Duck,946.52
Import,2021,Q4,Meat,Duck,435.9
Import,2021,Q4,Cereals,Chicken,50.68
Import,2021,Q4,Meat,Corn,49.92
Import,2021,Q4,Cereals,Seeds,59.05
Import,2021,Q4,Meat,Wheat,67.32
Import,2021,Q4,Cereals,Duck,710.47
Import,2015,Q4,Meat,Duck,334.18
Import,2015,Q4,Cereals,Chicken,346.97
Import,2015,Q4,Meat,Corn,358.49
Import,2015,Q4,Cereals,Seeds,232.4
Import,2015,Q4,Meat,Wheat,495.32
Import,2015,Q4,Cereals,Duck,114.67
