Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Minnesota,Hastings,Temperature,11-20,3.11
2019,Minnesota,Hastings,Wind,0-10,4.66
2019,Minnesota,Hastings,Temperature,21-30,5.07
2019,Minnesota,Hastings,Wind,Storm,7.19
2019,Minnesota,Hastings,Temperature,Breeze,7.8
2019,Minnesota,Hastings,Wind,Calm,8.96
2016,Michigan,Minneapolis,Temperature,11-20,7.78
2016,Michigan,Minneapolis,Wind,0-10,10.38
2016,Michigan,Minneapolis,Temperature,21-30,13.35
2016,Michigan,Minneapolis,Wind,Storm,14.43
2016,Michigan,Minneapolis,Temperature,Breeze,15.56
2016,Michigan,Minneapolis,Wind,Calm,16.83
2019,Minnesota,Flint,Temperature,11-20,16.86
2019,Minnesota,Flint,Wind,0-10,15.46
2019,Minnesota,Flint,Temperature,21-30,19.43
2019,Minnesota,Flint,Wind,Storm,14.68
2019,Minnesota,Flint,Temperature,Breeze,21.63
2019,Minnesota,Flint,Wind,Calm,22.12
2016,Michigan,Detroit,Temperature,11-20,26.41
2016,Michigan,Detroit,Wind,0-10,27.65
2016,Michigan,Detroit,Temperature,21-30,26.83
2016,Michigan,Detroit,Wind,Storm,27.16
2016,Michigan,Detroit,Temperature,Breeze,26.49
2016,Michigan,Detroit,Wind,Calm,0.04
