Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2016,Q1,Meat,Beef,768.6
Import,2016,Q1,Beverage,Chicken,771.37
Import,2016,Q1,Dairy,Coffee,774.89
Import,2016,Q1,Meat,Juice,903.02
Import,2016,Q1,Beverage,Yoghurt,774.02
Import,2016,Q1,Dairy,Butter,920.95
Import,2016,Q1,Meat,Milk,283.94
Import,2016,Q1,Beverage,Beef,159.05
Import,2016,Q1,Dairy,Chicken,928.87
Import,2019,Q1,Meat,Beef,290.16
Import,2019,Q1,Beverage,Chicken,677.1
Import,2019,Q1,Dairy,Coffee,421.27
Import,2019,Q1,Meat,Juice,173.57
Import,2019,Q1,Beverage,Yoghurt,688.52
Import,2019,Q1,Dairy,Butter,688.19
Import,2019,Q1,Meat,Milk,954.11
Import,2019,Q1,Beverage,Beef,317.55
Import,2019,Q1,Dairy,Chicken,62.88
Import,2016,Q1,Meat,Beef,829.63
Import,2016,Q1,Beverage,Chicken,66.27
Import,2016,Q1,Dairy,Coffee,579.5
Import,2016,Q1,Meat,Juice,968.88
Import,2016,Q1,Beverage,Yoghurt,462.6
Import,2016,Q1,Dairy,Butter,848.52
Import,2016,Q1,Meat,Milk,851.7
Import,2016,Q1,Beverage,Beef,475.02
Import,2016,Q1,Dairy,Chicken,479.36
Import,2019,Q1,Meat,Beef,98.13
Import,2019,Q1,Beverage,Chicken,228.6
Import,2019,Q1,Dairy,Coffee,358.19
Import,2019,Q1,Meat,Juice,231.74
Import,2019,Q1,Beverage,Yoghurt,102.92
Import,2019,Q1,Dairy,Butter,488.59
Import,2019,Q1,Meat,Milk,753.26
Import,2019,Q1,Beverage,Beef,121.84
Import,2019,Q1,Dairy,Chicken,639.15
