State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Michigan,Detroit,2020,Soil,Industrial,-0.75
Michigan,Detroit,2020,Air,Inferior Irrigation,5.47
Michigan,Detroit,2020,Water,Solid Waste,5.03
Michigan,Detroit,2020,Soil,Thermal,8.44
Michigan,Detroit,2020,Air,Noise,13.93
Michigan,Detroit,2020,Water,Chemical,17.97
Michigan,Detroit,2020,Soil,Oxygen-depletion,18.27
Michigan,Detroit,2020,Air,Groundwater,22.58
Michigan,Detroit,2020,Water,Surface water,35.1
Michigan,Detroit,2020,Soil,Industrial,-92.78
Michigan,Detroit,2020,Air,Inferior Irrigation,-91.16
Michigan,Detroit,2020,Water,Solid Waste,-89.65
Georgia,Flint,2019,Soil,Industrial,43.09
Georgia,Flint,2019,Air,Inferior Irrigation,-85.12
Georgia,Flint,2019,Water,Solid Waste,45.96
Georgia,Flint,2019,Soil,Thermal,-84.26
Georgia,Flint,2019,Air,Noise,43.16
Georgia,Flint,2019,Water,Chemical,-78.09
Georgia,Flint,2019,Soil,Oxygen-depletion,-75.87
Georgia,Flint,2019,Air,Groundwater,53.94
Georgia,Flint,2019,Water,Surface water,53.6
Georgia,Flint,2019,Soil,Industrial,-72.67
Georgia,Flint,2019,Air,Inferior Irrigation,57.12
Georgia,Flint,2019,Water,Solid Waste,57.05
Michigan,Port Huron,2020,Soil,Industrial,-68.78
Michigan,Port Huron,2020,Air,Inferior Irrigation,-67.6
Michigan,Port Huron,2020,Water,Solid Waste,62.74
Michigan,Port Huron,2020,Soil,Thermal,62.7
Michigan,Port Huron,2020,Air,Noise,-66.95
Michigan,Port Huron,2020,Water,Chemical,69.27
Michigan,Port Huron,2020,Soil,Oxygen-depletion,-58.31
Michigan,Port Huron,2020,Air,Groundwater,69.2
Michigan,Port Huron,2020,Water,Surface water,-57.39
Michigan,Port Huron,2020,Soil,Industrial,-55.33
Michigan,Port Huron,2020,Air,Inferior Irrigation,74.69
Michigan,Port Huron,2020,Water,Solid Waste,80.59
Georgia,Columbus,2019,Soil,Industrial,-47.24
Georgia,Columbus,2019,Air,Inferior Irrigation,80.84
Georgia,Columbus,2019,Water,Solid Waste,81.28
Georgia,Columbus,2019,Soil,Thermal,84.4
Georgia,Columbus,2019,Air,Noise,-44.9
Georgia,Columbus,2019,Water,Chemical,-42.28
Georgia,Columbus,2019,Soil,Oxygen-depletion,87.38
Georgia,Columbus,2019,Air,Groundwater,-40.33
Georgia,Columbus,2019,Water,Surface water,87.66
Georgia,Columbus,2019,Soil,Industrial,93.0
Georgia,Columbus,2019,Air,Inferior Irrigation,94.84
Georgia,Columbus,2019,Water,Solid Waste,95.99
Michigan,Washington,2020,Soil,Industrial,-32.75
Michigan,Washington,2020,Air,Inferior Irrigation,-32.65
Michigan,Washington,2020,Water,Solid Waste,-31.99
Michigan,Washington,2020,Soil,Thermal,-32.97
Michigan,Washington,2020,Air,Noise,99.31
Michigan,Washington,2020,Water,Chemical,-27.49
Michigan,Washington,2020,Soil,Oxygen-depletion,-26.01
Michigan,Washington,2020,Air,Groundwater,-17.05
Michigan,Washington,2020,Water,Surface water,-9.24
Michigan,Washington,2020,Soil,Industrial,-8.31
Michigan,Washington,2020,Air,Inferior Irrigation,-4.24
Michigan,Washington,2020,Water,Solid Waste,-3.89
