State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Salem,Soil,Urban Activities,-0.26
Oregon,Salem,Water,Solid Waste,2.65
Oregon,Salem,Air,Inferior Irrigation,3.52
Oregon,Salem,Soil,Inorganic Fertilizers,9.35
Oregon,Salem,Water,Oxygen-depletion,11.27
Oregon,Salem,Air,Groundwater,13.25
Oregon,Salem,Soil,Chemical,14.25
Oregon,Salem,Water,Light,17.78
Oregon,Salem,Air,Thermal,18.11
Oregon,Salem,Soil,Noise,20.61
Oregon,Salem,Water,Urban Activities,22.15
Oregon,Salem,Air,Solid Waste,26.65
Minnesota,Redmond,Soil,Urban Activities,-98.64
Minnesota,Redmond,Water,Solid Waste,31.27
Minnesota,Redmond,Air,Inferior Irrigation,-96.72
Minnesota,Redmond,Soil,Inorganic Fertilizers,-97.3
Minnesota,Redmond,Water,Oxygen-depletion,-94.6
Minnesota,Redmond,Air,Groundwater,-94.79
Minnesota,Redmond,Soil,Chemical,-94.94
Minnesota,Redmond,Water,Light,-91.98
Minnesota,Redmond,Air,Thermal,37.18
Minnesota,Redmond,Soil,Noise,-86.19
Minnesota,Redmond,Water,Urban Activities,-85.35
Minnesota,Redmond,Air,Solid Waste,-84.63
Oregon,Minneapolis,Soil,Urban Activities,-76.62
Oregon,Minneapolis,Water,Solid Waste,52.87
Oregon,Minneapolis,Air,Inferior Irrigation,-68.61
Oregon,Minneapolis,Soil,Inorganic Fertilizers,62.73
Oregon,Minneapolis,Water,Oxygen-depletion,-62.83
Oregon,Minneapolis,Air,Groundwater,-61.12
Oregon,Minneapolis,Soil,Chemical,-59.96
Oregon,Minneapolis,Water,Light,-55.48
Oregon,Minneapolis,Air,Thermal,-54.19
Oregon,Minneapolis,Soil,Noise,78.5
Oregon,Minneapolis,Water,Urban Activities,82.44
Oregon,Minneapolis,Air,Solid Waste,-46.88
Minnesota,Hastings,Soil,Urban Activities,88.78
Minnesota,Hastings,Water,Solid Waste,-40.87
Minnesota,Hastings,Air,Inferior Irrigation,-31.96
Minnesota,Hastings,Soil,Inorganic Fertilizers,98.64
Minnesota,Hastings,Water,Oxygen-depletion,-27.26
Minnesota,Hastings,Air,Groundwater,-26.59
Minnesota,Hastings,Soil,Chemical,-23.77
Minnesota,Hastings,Water,Light,-19.3
Minnesota,Hastings,Air,Thermal,-16.47
Minnesota,Hastings,Soil,Noise,-6.35
Minnesota,Hastings,Water,Urban Activities,-5.47
Minnesota,Hastings,Air,Solid Waste,-4.21
