Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2019,Dairy,Milk,261.18
Export,2019,Beverage,Cream,390.18
Export,2019,Dairy,Coffee,137.95
Export,2019,Beverage,Tea,139.46
Export,2019,Dairy,Juice,651.06
Export,2019,Beverage,Milk,531.96
Export,2017,Dairy,Milk,150.34
Export,2017,Beverage,Cream,535.7
Export,2017,Dairy,Coffee,24.57
Export,2017,Beverage,Tea,923.15
Export,2017,Dairy,Juice,545.92
Export,2017,Beverage,Milk,693.03
Export,2016,Dairy,Milk,53.68
Export,2016,Beverage,Cream,825.37
Export,2016,Dairy,Coffee,66.87
Export,2016,Beverage,Tea,70.91
Export,2016,Dairy,Juice,711.43
Export,2016,Beverage,Milk,462.35
Export,2019,Dairy,Milk,725.39
Export,2019,Beverage,Cream,872.01
Export,2019,Dairy,Coffee,874.35
Export,2019,Beverage,Tea,493.02
Export,2019,Dairy,Juice,879.86
Export,2019,Beverage,Milk,767.19
