State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,Air,Noise,1.65
Maryland,Baltimore,Water,Light,5.07
Maryland,Baltimore,Soil,Thermal,5.74
Maryland,Baltimore,Air,Chemical,9.37
Maryland,Baltimore,Water,Groundwater,12.22
Maryland,Baltimore,Soil,Inorganic Fertilizers,15.82
Maryland,Baltimore,Air,Industrial,27.98
Maryland,Baltimore,Water,Solid Waste,0.05
Maryland,Baltimore,Soil,Noise,-95.04
Georgia,Columbia,Air,Noise,-95.14
Georgia,Columbia,Water,Light,-93.5
Georgia,Columbia,Soil,Thermal,36.38
Georgia,Columbia,Air,Chemical,33.65
Georgia,Columbia,Water,Groundwater,38.27
Georgia,Columbia,Soil,Inorganic Fertilizers,38.79
Georgia,Columbia,Air,Industrial,38.57
Georgia,Columbia,Water,Solid Waste,41.42
Georgia,Columbia,Soil,Noise,-86.81
Oregon,Albany,Air,Noise,39.53
Oregon,Albany,Water,Light,44.25
Oregon,Albany,Soil,Thermal,-83.76
Oregon,Albany,Air,Chemical,46.35
Oregon,Albany,Water,Groundwater,-82.5
Oregon,Albany,Soil,Inorganic Fertilizers,-80.76
Oregon,Albany,Air,Industrial,47.34
Oregon,Albany,Water,Solid Waste,-84.47
Oregon,Albany,Soil,Noise,-77.71
Maryland,Washington,Air,Noise,-82.23
Maryland,Washington,Water,Light,-78.37
Maryland,Washington,Soil,Thermal,56.65
Maryland,Washington,Air,Chemical,-71.98
Maryland,Washington,Water,Groundwater,61.91
Maryland,Washington,Soil,Inorganic Fertilizers,61.8
Maryland,Washington,Air,Industrial,65.84
Maryland,Washington,Water,Solid Waste,66.42
Maryland,Washington,Soil,Noise,-62.81
Georgia,Columbus,Air,Noise,66.14
Georgia,Columbus,Water,Light,68.25
Georgia,Columbus,Soil,Thermal,70.52
Georgia,Columbus,Air,Chemical,72.61
Georgia,Columbus,Water,Groundwater,-55.5
Georgia,Columbus,Soil,Inorganic Fertilizers,73.63
Georgia,Columbus,Air,Industrial,-53.97
Georgia,Columbus,Water,Solid Waste,76.71
Georgia,Columbus,Soil,Noise,77.92
Oregon,Redmond,Air,Noise,-50.82
Oregon,Redmond,Water,Light,41.59
Oregon,Redmond,Soil,Thermal,-48.75
Oregon,Redmond,Air,Chemical,-48.99
Oregon,Redmond,Water,Groundwater,85.74
Oregon,Redmond,Soil,Inorganic Fertilizers,93.73
Oregon,Redmond,Air,Industrial,94.98
Oregon,Redmond,Water,Solid Waste,-33.15
Oregon,Redmond,Soil,Noise,-32.52
Maryland,Portland,Air,Noise,-33.99
Maryland,Portland,Water,Light,-26.61
Maryland,Portland,Soil,Thermal,-22.16
Maryland,Portland,Air,Chemical,-22.34
Maryland,Portland,Water,Groundwater,-16.63
Maryland,Portland,Soil,Inorganic Fertilizers,-14.69
Maryland,Portland,Air,Industrial,-13.83
Maryland,Portland,Water,Solid Waste,-7.91
Maryland,Portland,Soil,Noise,-1.64
