Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Georgia,Columbus,Temperature,11-20,0.3
2021,Georgia,Columbus,Wind,0-10,1.07
2021,Georgia,Columbus,Temperature,31-40,2.6
2021,Georgia,Columbus,Wind,Calm,2.96
2021,Georgia,Columbus,Temperature,Breeze,3.68
2021,Georgia,Columbus,Wind,Storm,5.83
2017,Illinois,Washington,Temperature,11-20,6.34
2017,Illinois,Washington,Wind,0-10,7.97
2017,Illinois,Washington,Temperature,31-40,8.24
2017,Illinois,Washington,Wind,Calm,9.85
2017,Illinois,Washington,Temperature,Breeze,8.96
2017,Illinois,Washington,Wind,Storm,10.11
2018,California,Chicago,Temperature,11-20,12.28
2018,California,Chicago,Wind,0-10,11.31
2018,California,Chicago,Temperature,31-40,14.67
2018,California,Chicago,Wind,Calm,15.5
2018,California,Chicago,Temperature,Breeze,8.92
2018,California,Chicago,Wind,Storm,17.67
2021,Georgia,Champaign,Temperature,11-20,18.17
2021,Georgia,Champaign,Wind,0-10,19.46
2021,Georgia,Champaign,Temperature,31-40,20.98
2021,Georgia,Champaign,Wind,Calm,21.97
2021,Georgia,Champaign,Temperature,Breeze,22.78
2021,Georgia,Champaign,Wind,Storm,23.78
2017,Illinois,Springfield,Temperature,11-20,22.12
2017,Illinois,Springfield,Wind,0-10,17.29
2017,Illinois,Springfield,Temperature,31-40,17.17
2017,Illinois,Springfield,Wind,Calm,21.69
2017,Illinois,Springfield,Temperature,Breeze,19.1
2017,Illinois,Springfield,Wind,Storm,25.99
2018,California,Los-Angeles,Temperature,11-20,6.16
2018,California,Los-Angeles,Wind,0-10,3.61
2018,California,Los-Angeles,Temperature,31-40,3.02
2018,California,Los-Angeles,Wind,Calm,13.23
2018,California,Los-Angeles,Temperature,Breeze,13.34
2018,California,Los-Angeles,Wind,Storm,15.4
2021,Georgia,Berkeley,Temperature,11-20,16.76
2021,Georgia,Berkeley,Wind,0-10,16.9
2021,Georgia,Berkeley,Temperature,31-40,4.45
2021,Georgia,Berkeley,Wind,Calm,5.81
2021,Georgia,Berkeley,Temperature,Breeze,18.1
2021,Georgia,Berkeley,Wind,Storm,19.06
