State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
California,Berkeley,2021,Water,Groundwater,9.71
California,Berkeley,2021,Air,Surface water,10.11
California,Berkeley,2021,Water,Oxygen-depletion,16.21
California,Berkeley,2021,Air,Thermal,23.28
California,Berkeley,2021,Water,Light,-98.94
California,Berkeley,2021,Air,Noise,-98.43
Minnesota,San Francisco,2015,Water,Groundwater,33.03
Minnesota,San Francisco,2015,Air,Surface water,-92.67
Minnesota,San Francisco,2015,Water,Oxygen-depletion,37.3
Minnesota,San Francisco,2015,Air,Thermal,36.12
Minnesota,San Francisco,2015,Water,Light,-89.68
Minnesota,San Francisco,2015,Air,Noise,-88.91
Florida,Minneapolis,2021,Water,Groundwater,40.72
Florida,Minneapolis,2021,Air,Surface water,39.32
Florida,Minneapolis,2021,Water,Oxygen-depletion,-82.28
Florida,Minneapolis,2021,Air,Thermal,48.32
Florida,Minneapolis,2021,Water,Light,-80.37
Florida,Minneapolis,2021,Air,Noise,-80.81
California,Rochester,2015,Water,Groundwater,51.04
California,Rochester,2015,Air,Surface water,-76.14
California,Rochester,2015,Water,Oxygen-depletion,-75.7
California,Rochester,2015,Air,Thermal,50.99
California,Rochester,2015,Water,Light,61.7
California,Rochester,2015,Air,Noise,61.43
Minnesota,Hastings,2021,Water,Groundwater,62.6
Minnesota,Hastings,2021,Air,Surface water,68.55
Minnesota,Hastings,2021,Water,Oxygen-depletion,70.24
Minnesota,Hastings,2021,Air,Thermal,-53.93
Minnesota,Hastings,2021,Water,Light,77.6
Minnesota,Hastings,2021,Air,Noise,-47.7
Florida,Tampa,2015,Water,Groundwater,-46.81
Florida,Tampa,2015,Air,Surface water,-40.1
Florida,Tampa,2015,Water,Oxygen-depletion,-31.87
Florida,Tampa,2015,Air,Thermal,97.7
Florida,Tampa,2015,Water,Light,-29.75
Florida,Tampa,2015,Air,Noise,-31.08
California,Fort Lauderdale,2021,Water,Groundwater,-24.69
California,Fort Lauderdale,2021,Air,Surface water,-11.95
California,Fort Lauderdale,2021,Water,Oxygen-depletion,-10.31
California,Fort Lauderdale,2021,Air,Thermal,-7.36
California,Fort Lauderdale,2021,Water,Light,-6.89
California,Fort Lauderdale,2021,Air,Noise,-5.73
