State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Tampa,2016,Soil,Inorganic Fertilizers,6.43
Florida,Tampa,2016,Water,Inferior Irrigation,7.85
Florida,Tampa,2016,Soil,Solid Waste,14.32
Florida,Tampa,2016,Water,Industrial,15.84
Florida,Tampa,2016,Soil,Groundwater,22.75
Florida,Tampa,2016,Water,Chemical,31.52
Florida,Tampa,2016,Soil,Surface water,31.35
Florida,Tampa,2016,Water,Oxygen-depletion,-95.83
Maryland,Fort Lauderdale,2021,Soil,Inorganic Fertilizers,-94.94
Maryland,Fort Lauderdale,2021,Water,Inferior Irrigation,35.59
Maryland,Fort Lauderdale,2021,Soil,Solid Waste,40.45
Maryland,Fort Lauderdale,2021,Water,Industrial,-84.91
Maryland,Fort Lauderdale,2021,Soil,Groundwater,53.03
Maryland,Fort Lauderdale,2021,Water,Chemical,54.7
Maryland,Fort Lauderdale,2021,Soil,Surface water,-74.4
Maryland,Fort Lauderdale,2021,Water,Oxygen-depletion,57.2
Florida,Baltimore,2018,Soil,Inorganic Fertilizers,-70.36
Florida,Baltimore,2018,Water,Inferior Irrigation,59.14
Florida,Baltimore,2018,Soil,Solid Waste,0.23
Florida,Baltimore,2018,Water,Industrial,66.42
Florida,Baltimore,2018,Soil,Groundwater,-62.04
Florida,Baltimore,2018,Water,Chemical,68.9
Florida,Baltimore,2018,Soil,Surface water,-61.48
Florida,Baltimore,2018,Water,Oxygen-depletion,70.78
Maryland,Aberdeen,2016,Soil,Inorganic Fertilizers,72.13
Maryland,Aberdeen,2016,Water,Inferior Irrigation,77.71
Maryland,Aberdeen,2016,Soil,Solid Waste,78.42
Maryland,Aberdeen,2016,Water,Industrial,82.18
Maryland,Aberdeen,2016,Soil,Groundwater,87.62
Maryland,Aberdeen,2016,Water,Chemical,92.86
Maryland,Aberdeen,2016,Soil,Surface water,94.52
Maryland,Aberdeen,2016,Water,Oxygen-depletion,-34.89
Florida,Columbia,2021,Soil,Inorganic Fertilizers,-30.67
Florida,Columbia,2021,Water,Inferior Irrigation,-29.42
Florida,Columbia,2021,Soil,Solid Waste,99.43
Florida,Columbia,2021,Water,Industrial,-15.08
Florida,Columbia,2021,Soil,Groundwater,-12.47
Florida,Columbia,2021,Water,Chemical,-12.8
Florida,Columbia,2021,Soil,Surface water,-10.98
Florida,Columbia,2021,Water,Oxygen-depletion,-4.02
