Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Beverage,Juice,898.97
Import,2018,Cereals,Coffee,258.27
Import,2018,Dairy,Tea,774.1
Import,2018,Beverage,Seeds,665.67
Import,2018,Cereals,Oats,154.02
Import,2018,Dairy,Rice,795.12
Import,2018,Beverage,Cheese,795.35
Import,2018,Cereals,Milk,162.95
Import,2018,Dairy,Yoghurt,549.68
Import,2022,Beverage,Juice,430.48
Import,2022,Cereals,Coffee,560.1
Import,2022,Dairy,Tea,441.62
Import,2022,Beverage,Seeds,577.97
Import,2022,Cereals,Oats,327.68
Import,2022,Dairy,Rice,79.09
Import,2022,Beverage,Cheese,849.03
Import,2022,Cereals,Milk,594.55
Import,2022,Dairy,Yoghurt,86.17
Import,2018,Beverage,Juice,995.25
Import,2018,Cereals,Coffee,355.43
Import,2018,Dairy,Tea,122.84
Import,2018,Beverage,Seeds,878.04
Import,2018,Cereals,Oats,113.2
Import,2018,Dairy,Rice,887.44
Import,2018,Beverage,Cheese,377.17
Import,2018,Cereals,Milk,378.05
Import,2018,Dairy,Yoghurt,635.22
