Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2017,Cereals,Seeds,768.2
Import,2017,Beverage,Rice,129.76
Import,2017,Dairy,Corn,899.36
Import,2017,Cereals,Coffee,519.57
Import,2017,Beverage,Juice,904.92
Import,2017,Dairy,Soda,270.44
Import,2017,Cereals,Yoghurt,655.54
Import,2017,Beverage,Milk,286.17
Import,2017,Dairy,Cheese,544.44
Import,2019,Cereals,Seeds,35.23
Import,2019,Beverage,Rice,548.34
Import,2019,Dairy,Corn,805.29
Import,2019,Cereals,Coffee,425.93
Import,2019,Beverage,Juice,555.68
Import,2019,Dairy,Soda,684.6
Import,2019,Cereals,Yoghurt,50.51
Import,2019,Beverage,Milk,312.56
Import,2019,Dairy,Cheese,441.23
Import,2018,Cereals,Seeds,708.2
Import,2018,Beverage,Rice,708.26
Import,2018,Dairy,Corn,837.62
Import,2018,Cereals,Coffee,709.53
Import,2018,Beverage,Juice,584.72
Import,2018,Dairy,Soda,971.34
Import,2018,Cereals,Yoghurt,464.23
Import,2018,Beverage,Milk,85.13
Import,2018,Dairy,Cheese,726.69
Import,2017,Cereals,Seeds,855.4
Import,2017,Beverage,Rice,858.8
Import,2017,Dairy,Corn,220.94
Import,2017,Cereals,Coffee,94.93
Import,2017,Beverage,Juice,483.38
Import,2017,Dairy,Soda,355.18
Import,2017,Cereals,Yoghurt,116.92
Import,2017,Beverage,Milk,501.37
Import,2017,Dairy,Cheese,374.53
