Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q1,March,California,San Francisco,0.88
Service,Administration,Q4,January,Nevada,Reno,1.88
Service,Administration,Q2,December,California,Boulder City,0.95
Service,Administration,Q1,November,Nevada,San Francisco,4.98
Service,Administration,Q4,October,California,Reno,6.52
Service,Administration,Q2,May,Nevada,Boulder City,7.02
Service,Administration,Q1,June,California,San Francisco,6.96
Service,Administration,Q4,April,Nevada,Reno,12.6
Service,Administration,Q2,March,California,Boulder City,15.58
Culture,Library,Q1,March,California,San Francisco,18.95
Culture,Library,Q4,January,Nevada,Reno,19.25
Culture,Library,Q2,December,California,Boulder City,25.5
Culture,Library,Q1,November,Nevada,San Francisco,26.62
Culture,Library,Q4,October,California,Reno,27.02
Culture,Library,Q2,May,Nevada,Boulder City,28.54
Culture,Library,Q1,June,California,San Francisco,31.14
Culture,Library,Q4,April,Nevada,Reno,44.6
Culture,Library,Q2,March,California,Boulder City,44.48
Service,Museum,Q1,March,California,San Francisco,46.38
Service,Museum,Q4,January,Nevada,Reno,48.42
Service,Museum,Q2,December,California,Boulder City,50.13
Service,Museum,Q1,November,Nevada,San Francisco,56.98
Service,Museum,Q4,October,California,Reno,57.2
Service,Museum,Q2,May,Nevada,Boulder City,60.83
Service,Museum,Q1,June,California,San Francisco,61.3
Service,Museum,Q4,April,Nevada,Reno,65.78
Service,Museum,Q2,March,California,Boulder City,69.52
Culture,Theatre,Q1,March,California,San Francisco,72.05
Culture,Theatre,Q4,January,Nevada,Reno,73.69
Culture,Theatre,Q2,December,California,Boulder City,73.04
Culture,Theatre,Q1,November,Nevada,San Francisco,76.67
Culture,Theatre,Q4,October,California,Reno,78.7
Culture,Theatre,Q2,May,Nevada,Boulder City,79.01
Culture,Theatre,Q1,June,California,San Francisco,91.92
Culture,Theatre,Q4,April,Nevada,Reno,91.25
Culture,Theatre,Q2,March,California,Boulder City,98.07
