Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Oregon,Redmond,Humidity,Low,1.32
2016,Oregon,Redmond,Wind,Medium,2.25
2016,Oregon,Redmond,Temperature,High,3.14
2016,Oregon,Redmond,Humidity,Breeze,2.87
2016,Oregon,Redmond,Wind,Storm,5.55
2016,Oregon,Redmond,Temperature,31-40,2.66
2016,Oregon,Redmond,Humidity,21-30,7.72
2016,Oregon,Redmond,Wind,Low,8.25
2016,Oregon,Redmond,Temperature,Medium,9.45
2019,Florida,Portland,Humidity,Low,10.58
2019,Florida,Portland,Wind,Medium,9.33
2019,Florida,Portland,Temperature,High,12.6
2019,Florida,Portland,Humidity,Breeze,13.78
2019,Florida,Portland,Wind,Storm,14.62
2019,Florida,Portland,Temperature,31-40,7.69
2019,Florida,Portland,Humidity,21-30,9.4
2019,Florida,Portland,Wind,Low,17.92
2019,Florida,Portland,Temperature,Medium,13.93
2017,Nevada,Tampa,Humidity,Low,19.24
2017,Nevada,Tampa,Wind,Medium,19.93
2017,Nevada,Tampa,Temperature,High,21.67
2017,Nevada,Tampa,Humidity,Breeze,22.15
2017,Nevada,Tampa,Wind,Storm,23.37
2017,Nevada,Tampa,Temperature,31-40,23.83
2017,Nevada,Tampa,Humidity,21-30,25.54
2017,Nevada,Tampa,Wind,Low,22.5
2017,Nevada,Tampa,Temperature,Medium,21.69
2016,Oregon,Fort Lauderdale,Humidity,Low,20.4
2016,Oregon,Fort Lauderdale,Wind,Medium,21.63
2016,Oregon,Fort Lauderdale,Temperature,High,21.58
2016,Oregon,Fort Lauderdale,Humidity,Breeze,6.01
2016,Oregon,Fort Lauderdale,Wind,Storm,5.09
2016,Oregon,Fort Lauderdale,Temperature,31-40,25.12
2016,Oregon,Fort Lauderdale,Humidity,21-30,25.16
2016,Oregon,Fort Lauderdale,Wind,Low,27.32
2016,Oregon,Fort Lauderdale,Temperature,Medium,7.24
2019,Florida,Reno,Humidity,Low,6.33
2019,Florida,Reno,Wind,Medium,8.93
2019,Florida,Reno,Temperature,High,8.48
2019,Florida,Reno,Humidity,Breeze,9.22
2019,Florida,Reno,Wind,Storm,3.93
2019,Florida,Reno,Temperature,31-40,10.97
2019,Florida,Reno,Humidity,21-30,11.86
2019,Florida,Reno,Wind,Low,0.22
2019,Florida,Reno,Temperature,Medium,13.15
2017,Nevada,Las Vegas,Humidity,Low,13.31
2017,Nevada,Las Vegas,Wind,Medium,1.83
2017,Nevada,Las Vegas,Temperature,High,4.33
2017,Nevada,Las Vegas,Humidity,Breeze,3.12
2017,Nevada,Las Vegas,Wind,Storm,17.65
2017,Nevada,Las Vegas,Temperature,31-40,17.86
2017,Nevada,Las Vegas,Humidity,21-30,17.26
2017,Nevada,Las Vegas,Wind,Low,27.21
2017,Nevada,Las Vegas,Temperature,Medium,18.93
2016,Oregon,Boulder City,Humidity,Low,18.42
2016,Oregon,Boulder City,Wind,Medium,18.46
2016,Oregon,Boulder City,Temperature,High,19.34
2016,Oregon,Boulder City,Humidity,Breeze,7.13
2016,Oregon,Boulder City,Wind,Storm,20.33
2016,Oregon,Boulder City,Temperature,31-40,21.6
2016,Oregon,Boulder City,Humidity,21-30,21.04
2016,Oregon,Boulder City,Wind,Low,2.59
2016,Oregon,Boulder City,Temperature,Medium,24.65
