Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Michigan,Port Huron,Temperature,0-10,0.13
2016,Michigan,Port Huron,Wind,21-30,0.19
2016,Michigan,Port Huron,Humidity,Breeze,2.82
2016,Michigan,Port Huron,Temperature,Calm,3.04
2016,Michigan,Port Huron,Wind,Low,2.11
2016,Michigan,Port Huron,Humidity,Medium,5.94
2016,Michigan,Port Huron,Temperature,High,6.78
2016,Michigan,Port Huron,Wind,0-10,7.6
2016,Michigan,Port Huron,Humidity,21-30,7.73
2022,California,Flint,Temperature,0-10,9.84
2022,California,Flint,Wind,21-30,6.79
2022,California,Flint,Humidity,Breeze,7.82
2022,California,Flint,Temperature,Calm,12.78
2022,California,Flint,Wind,Low,7.12
2022,California,Flint,Humidity,Medium,14.77
2022,California,Flint,Temperature,High,14.92
2022,California,Flint,Wind,0-10,16.77
2022,California,Flint,Humidity,21-30,11.41
2020,Massachusetts,Detroit,Temperature,0-10,14.44
2020,Massachusetts,Detroit,Wind,21-30,19.57
2020,Massachusetts,Detroit,Humidity,Breeze,20.43
2020,Massachusetts,Detroit,Temperature,Calm,21.91
2020,Massachusetts,Detroit,Wind,Low,22.98
2020,Massachusetts,Detroit,Humidity,Medium,23.02
2020,Massachusetts,Detroit,Temperature,High,23.0
2020,Massachusetts,Detroit,Wind,0-10,20.69
2020,Massachusetts,Detroit,Humidity,21-30,5.6
2016,Michigan,Malibu,Temperature,0-10,27.47
2016,Michigan,Malibu,Wind,21-30,27.01
2016,Michigan,Malibu,Humidity,Breeze,23.15
2016,Michigan,Malibu,Temperature,Calm,23.95
2016,Michigan,Malibu,Wind,Low,24.21
2016,Michigan,Malibu,Humidity,Medium,27.42
2016,Michigan,Malibu,Temperature,High,24.82
2016,Michigan,Malibu,Wind,0-10,26.8
2016,Michigan,Malibu,Humidity,21-30,27.71
2022,California,San Francisco,Temperature,0-10,7.15
2022,California,San Francisco,Wind,21-30,7.4
2022,California,San Francisco,Humidity,Breeze,0.52
2022,California,San Francisco,Temperature,Calm,8.73
2022,California,San Francisco,Wind,Low,9.17
2022,California,San Francisco,Humidity,Medium,9.57
2022,California,San Francisco,Temperature,High,9.51
2022,California,San Francisco,Wind,0-10,9.86
2022,California,San Francisco,Humidity,21-30,10.64
2020,Massachusetts,Los-Angeles,Temperature,0-10,12.84
2020,Massachusetts,Los-Angeles,Wind,21-30,13.45
2020,Massachusetts,Los-Angeles,Humidity,Breeze,13.72
2020,Massachusetts,Los-Angeles,Temperature,Calm,14.35
2020,Massachusetts,Los-Angeles,Wind,Low,14.53
2020,Massachusetts,Los-Angeles,Humidity,Medium,2.8
2020,Massachusetts,Los-Angeles,Temperature,High,15.54
2020,Massachusetts,Los-Angeles,Wind,0-10,15.79
2020,Massachusetts,Los-Angeles,Humidity,21-30,17.61
2016,Michigan,Lenox,Temperature,0-10,17.29
2016,Michigan,Lenox,Wind,21-30,5.55
2016,Michigan,Lenox,Humidity,Breeze,18.42
2016,Michigan,Lenox,Temperature,Calm,6.12
2016,Michigan,Lenox,Wind,Low,19.27
2016,Michigan,Lenox,Humidity,Medium,19.25
2016,Michigan,Lenox,Temperature,High,7.06
2016,Michigan,Lenox,Wind,0-10,20.47
2016,Michigan,Lenox,Humidity,21-30,7.89
2022,California,Cambridge,Temperature,0-10,2.4
2022,California,Cambridge,Wind,21-30,22.48
2022,California,Cambridge,Humidity,Breeze,3.9
2022,California,Cambridge,Temperature,Calm,26.11
2022,California,Cambridge,Wind,Low,25.87
2022,California,Cambridge,Humidity,Medium,23.97
2022,California,Cambridge,Temperature,High,23.93
2022,California,Cambridge,Wind,0-10,23.81
2022,California,Cambridge,Humidity,21-30,25.93
