State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Albany,Soil,Inorganic Fertilizers,3.95
Georgia,Albany,Water,Inferior Irrigation,3.64
Georgia,Albany,Air,Solid Waste,8.17
Georgia,Albany,Soil,Oxygen-depletion,12.02
Georgia,Albany,Water,Surface water,13.26
Georgia,Albany,Air,Thermal,14.66
Georgia,Albany,Soil,Light,19.44
Georgia,Albany,Water,Inorganic Fertilizers,21.76
Georgia,Albany,Air,Inferior Irrigation,24.21
California,Washington,Soil,Inorganic Fertilizers,26.95
California,Washington,Water,Inferior Irrigation,27.05
California,Washington,Air,Solid Waste,29.64
California,Washington,Soil,Oxygen-depletion,-95.92
California,Washington,Water,Surface water,-94.19
California,Washington,Air,Thermal,35.47
California,Washington,Soil,Light,36.18
California,Washington,Water,Inorganic Fertilizers,-91.93
California,Washington,Air,Inferior Irrigation,-90.91
Minnesota,Berkeley,Soil,Inorganic Fertilizers,38.55
Minnesota,Berkeley,Water,Inferior Irrigation,38.68
Minnesota,Berkeley,Air,Solid Waste,38.02
Minnesota,Berkeley,Soil,Oxygen-depletion,-82.2
Minnesota,Berkeley,Water,Surface water,49.68
Minnesota,Berkeley,Air,Thermal,-78.07
Minnesota,Berkeley,Soil,Light,-79.56
Minnesota,Berkeley,Water,Inorganic Fertilizers,49.98
Minnesota,Berkeley,Air,Inferior Irrigation,-75.5
Georgia,San Francisco,Soil,Inorganic Fertilizers,54.15
Georgia,San Francisco,Water,Inferior Irrigation,-71.57
Georgia,San Francisco,Air,Solid Waste,-69.3
Georgia,San Francisco,Soil,Oxygen-depletion,-69.94
Georgia,San Francisco,Water,Surface water,-67.78
Georgia,San Francisco,Air,Thermal,-66.58
Georgia,San Francisco,Soil,Light,-67.11
Georgia,San Francisco,Water,Inorganic Fertilizers,64.22
Georgia,San Francisco,Air,Inferior Irrigation,65.96
California,Malibu,Soil,Inorganic Fertilizers,60.65
California,Malibu,Water,Inferior Irrigation,73.65
California,Malibu,Air,Solid Waste,-54.56
California,Malibu,Soil,Oxygen-depletion,-55.36
California,Malibu,Water,Surface water,-51.07
California,Malibu,Air,Thermal,78.69
California,Malibu,Soil,Light,79.85
California,Malibu,Water,Inorganic Fertilizers,82.26
California,Malibu,Air,Inferior Irrigation,-46.97
Minnesota,Hastings,Soil,Inorganic Fertilizers,84.91
Minnesota,Hastings,Water,Inferior Irrigation,-43.33
Minnesota,Hastings,Air,Solid Waste,-42.92
Minnesota,Hastings,Soil,Oxygen-depletion,87.48
Minnesota,Hastings,Water,Surface water,88.08
Minnesota,Hastings,Air,Thermal,-39.71
Minnesota,Hastings,Soil,Light,87.95
Minnesota,Hastings,Water,Inorganic Fertilizers,-38.07
Minnesota,Hastings,Air,Inferior Irrigation,-35.24
Georgia,Rochester,Soil,Inorganic Fertilizers,94.81
Georgia,Rochester,Water,Inferior Irrigation,-32.11
Georgia,Rochester,Air,Solid Waste,96.3
Georgia,Rochester,Soil,Oxygen-depletion,98.22
Georgia,Rochester,Water,Surface water,98.57
Georgia,Rochester,Air,Thermal,-28.83
Georgia,Rochester,Soil,Light,-30.16
Georgia,Rochester,Water,Inorganic Fertilizers,-28.09
Georgia,Rochester,Air,Inferior Irrigation,0.01
California,Minneapolis,Soil,Inorganic Fertilizers,-19.26
California,Minneapolis,Water,Inferior Irrigation,-12.93
California,Minneapolis,Air,Solid Waste,-12.78
California,Minneapolis,Soil,Oxygen-depletion,-10.61
California,Minneapolis,Water,Surface water,-8.63
California,Minneapolis,Air,Thermal,-7.94
California,Minneapolis,Soil,Light,-4.33
California,Minneapolis,Water,Inorganic Fertilizers,-2.39
California,Minneapolis,Air,Inferior Irrigation,-1.81
