State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Massachusetts,Lenox,Soil,Inferior Irrigation,3.91
Massachusetts,Lenox,Water,Solid Waste,3.41
Massachusetts,Lenox,Air,Urban Activities,5.19
Massachusetts,Lenox,Soil,Inorganic Fertilizers,7.87
Massachusetts,Lenox,Water,Groundwater,8.43
Massachusetts,Lenox,Air,Surface water,9.39
Massachusetts,Lenox,Soil,Chemical,10.95
Massachusetts,Lenox,Water,Oxygen-depletion,12.98
Massachusetts,Lenox,Air,Noise,18.63
Massachusetts,Lenox,Soil,Thermal,18.28
Massachusetts,Lenox,Water,Light,25.19
Massachusetts,Lenox,Air,Inferior Irrigation,27.39
Florida,Cambridge,Soil,Inferior Irrigation,28.89
Florida,Cambridge,Water,Solid Waste,32.8
Florida,Cambridge,Air,Urban Activities,34.87
Florida,Cambridge,Soil,Inorganic Fertilizers,37.81
Florida,Cambridge,Water,Groundwater,39.29
Florida,Cambridge,Air,Surface water,40.3
Florida,Cambridge,Soil,Chemical,54.96
Florida,Cambridge,Water,Oxygen-depletion,55.15
Florida,Cambridge,Air,Noise,58.23
Florida,Cambridge,Soil,Thermal,59.37
Florida,Cambridge,Water,Light,60.35
Florida,Cambridge,Air,Inferior Irrigation,61.44
Minnesota,Fort Lauderdale,Soil,Inferior Irrigation,65.09
Minnesota,Fort Lauderdale,Water,Solid Waste,65.57
Minnesota,Fort Lauderdale,Air,Urban Activities,65.47
Minnesota,Fort Lauderdale,Soil,Inorganic Fertilizers,76.77
Minnesota,Fort Lauderdale,Water,Groundwater,80.88
Minnesota,Fort Lauderdale,Air,Surface water,81.06
Minnesota,Fort Lauderdale,Soil,Chemical,83.32
Minnesota,Fort Lauderdale,Water,Oxygen-depletion,88.56
Minnesota,Fort Lauderdale,Air,Noise,88.79
Minnesota,Fort Lauderdale,Soil,Thermal,90.54
Minnesota,Fort Lauderdale,Water,Light,92.51
Minnesota,Fort Lauderdale,Air,Inferior Irrigation,92.99
Massachusetts,Tampa,Soil,Inferior Irrigation,94.76
Massachusetts,Tampa,Water,Solid Waste,96.6
Massachusetts,Tampa,Air,Urban Activities,0.18
Massachusetts,Tampa,Soil,Inorganic Fertilizers,-0.29
Massachusetts,Tampa,Water,Groundwater,-98.25
Massachusetts,Tampa,Air,Surface water,-97.22
Massachusetts,Tampa,Soil,Chemical,-97.26
Massachusetts,Tampa,Water,Oxygen-depletion,-94.89
Massachusetts,Tampa,Air,Noise,-87.72
Massachusetts,Tampa,Soil,Thermal,-85.97
Massachusetts,Tampa,Water,Light,-84.98
Massachusetts,Tampa,Air,Inferior Irrigation,-81.22
Florida,Hastings,Soil,Inferior Irrigation,-80.4
Florida,Hastings,Water,Solid Waste,-79.64
Florida,Hastings,Air,Urban Activities,-80.63
Florida,Hastings,Soil,Inorganic Fertilizers,-81.97
Florida,Hastings,Water,Groundwater,-76.02
Florida,Hastings,Air,Surface water,-81.11
Florida,Hastings,Soil,Chemical,-73.74
Florida,Hastings,Water,Oxygen-depletion,-73.39
Florida,Hastings,Air,Noise,-71.73
Florida,Hastings,Soil,Thermal,-69.06
Florida,Hastings,Water,Light,-69.22
Florida,Hastings,Air,Inferior Irrigation,-66.62
Minnesota,Rochester,Soil,Inferior Irrigation,-65.2
Minnesota,Rochester,Water,Solid Waste,-63.53
Minnesota,Rochester,Air,Urban Activities,-61.53
Minnesota,Rochester,Soil,Inorganic Fertilizers,-61.96
Minnesota,Rochester,Water,Groundwater,-61.46
Minnesota,Rochester,Air,Surface water,-60.47
Minnesota,Rochester,Soil,Chemical,-54.48
Minnesota,Rochester,Water,Oxygen-depletion,-54.14
Minnesota,Rochester,Air,Noise,-51.67
Minnesota,Rochester,Soil,Thermal,-48.21
Minnesota,Rochester,Water,Light,-46.46
Minnesota,Rochester,Air,Inferior Irrigation,-44.29
Massachusetts,Minneapolis,Soil,Inferior Irrigation,-41.66
Massachusetts,Minneapolis,Water,Solid Waste,-39.23
Massachusetts,Minneapolis,Air,Urban Activities,-39.89
Massachusetts,Minneapolis,Soil,Inorganic Fertilizers,-31.0
Massachusetts,Minneapolis,Water,Groundwater,-30.13
Massachusetts,Minneapolis,Air,Surface water,-29.53
Massachusetts,Minneapolis,Soil,Chemical,-30.34
Massachusetts,Minneapolis,Water,Oxygen-depletion,-20.33
Massachusetts,Minneapolis,Air,Noise,-15.82
Massachusetts,Minneapolis,Soil,Thermal,-12.15
Massachusetts,Minneapolis,Water,Light,-6.18
Massachusetts,Minneapolis,Air,Inferior Irrigation,-2.86
