State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Chicago,Air,Light,1.46
Illinois,Chicago,Water,Noise,5.67
Illinois,Chicago,Soil,Thermal,8.92
Illinois,Chicago,Air,Oxygen-depletion,9.41
Illinois,Chicago,Water,Chemical,12.71
Illinois,Chicago,Soil,Surface water,18.89
Illinois,Chicago,Air,Groundwater,18.65
Illinois,Chicago,Water,Industrial,20.66
Illinois,Chicago,Soil,Urban Activities,21.06
Illinois,Chicago,Air,Inferior Irrigation,28.93
Illinois,Chicago,Water,Inorganic Fertilizers,-99.18
Illinois,Chicago,Soil,Solid Waste,-99.14
Illinois,Chicago,Air,Light,-98.64
Illinois,Chicago,Water,Noise,33.01
Illinois,Chicago,Soil,Thermal,-93.94
Minnesota,Champaign,Air,Light,-90.33
Minnesota,Champaign,Water,Noise,-88.99
Minnesota,Champaign,Soil,Thermal,42.7
Minnesota,Champaign,Air,Oxygen-depletion,44.57
Minnesota,Champaign,Water,Chemical,-83.16
Minnesota,Champaign,Soil,Surface water,46.78
Minnesota,Champaign,Air,Groundwater,53.64
Minnesota,Champaign,Water,Industrial,54.02
Minnesota,Champaign,Soil,Urban Activities,55.23
Minnesota,Champaign,Air,Inferior Irrigation,55.35
Minnesota,Champaign,Water,Inorganic Fertilizers,-73.41
Minnesota,Champaign,Soil,Solid Waste,58.29
Minnesota,Champaign,Air,Light,-71.17
Minnesota,Champaign,Water,Noise,61.21
Minnesota,Champaign,Soil,Thermal,62.06
Illinois,Minneapolis,Air,Light,67.93
Illinois,Minneapolis,Water,Noise,-60.35
Illinois,Minneapolis,Soil,Thermal,69.57
Illinois,Minneapolis,Air,Oxygen-depletion,-57.22
Illinois,Minneapolis,Water,Chemical,73.46
Illinois,Minneapolis,Soil,Surface water,-55.92
Illinois,Minneapolis,Air,Groundwater,75.64
Illinois,Minneapolis,Water,Industrial,75.84
Illinois,Minneapolis,Soil,Urban Activities,79.45
Illinois,Minneapolis,Air,Inferior Irrigation,79.43
Illinois,Minneapolis,Water,Inorganic Fertilizers,81.44
Illinois,Minneapolis,Soil,Solid Waste,-44.65
Illinois,Minneapolis,Air,Light,-43.77
Illinois,Minneapolis,Water,Noise,-40.85
Illinois,Minneapolis,Soil,Thermal,90.01
Minnesota,Rochester,Air,Light,91.54
Minnesota,Rochester,Water,Noise,-35.05
Minnesota,Rochester,Soil,Thermal,-35.19
Minnesota,Rochester,Air,Oxygen-depletion,-34.29
Minnesota,Rochester,Water,Chemical,-32.92
Minnesota,Rochester,Soil,Surface water,96.95
Minnesota,Rochester,Air,Groundwater,-30.32
Minnesota,Rochester,Water,Industrial,-32.69
Minnesota,Rochester,Soil,Urban Activities,-23.96
Minnesota,Rochester,Air,Inferior Irrigation,-23.36
Minnesota,Rochester,Water,Inorganic Fertilizers,-21.02
Minnesota,Rochester,Soil,Solid Waste,-21.44
Minnesota,Rochester,Air,Light,-14.83
Minnesota,Rochester,Water,Noise,-7.0
Minnesota,Rochester,Soil,Thermal,-3.44
