Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2020,Cereals,Corn,33.12
Import,2020,Dairy,Seeds,993.27
Import,2020,Cereals,Yoghurt,996.44
Import,2020,Dairy,Butter,232.58
Import,2015,Cereals,Corn,171.23
Import,2015,Dairy,Seeds,270.23
Import,2015,Cereals,Yoghurt,78.22
Import,2015,Dairy,Butter,303.68
Import,2019,Cereals,Corn,433.16
Import,2019,Dairy,Seeds,977.8
Import,2019,Cereals,Yoghurt,947.8
Import,2019,Dairy,Butter,23.9
Import,2020,Cereals,Corn,795.31
Import,2020,Dairy,Seeds,124.99
Import,2020,Cereals,Yoghurt,605.95
Import,2020,Dairy,Butter,447.67
