Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2019,Meat,Duck,192.74
Export,2019,Dairy,Camel,344.2
Export,2019,Meat,Beef,900.87
Export,2019,Dairy,Yoghurt,165.95
Export,2019,Meat,Milk,839.54
Export,2019,Dairy,Duck,298.85
Export,2018,Meat,Duck,683.65
Export,2018,Dairy,Camel,748.45
Export,2018,Meat,Beef,909.86
Export,2018,Dairy,Yoghurt,75.85
Export,2018,Meat,Milk,683.74
Export,2018,Dairy,Duck,400.06
Export,2019,Meat,Duck,848.37
Export,2019,Dairy,Camel,268.22
Export,2019,Meat,Beef,632.24
Export,2019,Dairy,Yoghurt,570.86
Export,2019,Meat,Milk,251.27
Export,2019,Dairy,Duck,701.32
