Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Massachusetts,Cambridge,Wind,Calm,1.29
2016,Massachusetts,Cambridge,Temperature,Storm,3.18
2016,Massachusetts,Cambridge,Wind,0-10,4.24
2016,Massachusetts,Cambridge,Temperature,21-30,4.86
2019,California,Lenox,Wind,Calm,5.63
2019,California,Lenox,Temperature,Storm,3.09
2019,California,Lenox,Wind,0-10,8.24
2019,California,Lenox,Temperature,21-30,9.64
2016,Massachusetts,Boston,Wind,Calm,10.1
2016,Massachusetts,Boston,Temperature,Storm,11.54
2016,Massachusetts,Boston,Wind,0-10,9.28
2016,Massachusetts,Boston,Temperature,21-30,12.07
2019,California,Los-Angeles,Wind,Calm,14.7
2019,California,Los-Angeles,Temperature,Storm,15.48
2019,California,Los-Angeles,Wind,0-10,16.59
2019,California,Los-Angeles,Temperature,21-30,16.09
2016,Massachusetts,Berkeley,Wind,Calm,18.8
2016,Massachusetts,Berkeley,Temperature,Storm,15.1
2016,Massachusetts,Berkeley,Wind,0-10,14.04
2016,Massachusetts,Berkeley,Temperature,21-30,21.82
2019,California,Malibu,Wind,Calm,22.5
2019,California,Malibu,Temperature,Storm,25.65
2019,California,Malibu,Wind,0-10,25.1
2019,California,Malibu,Temperature,21-30,26.77
