Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,March,California,Berkeley,0.45
Production,Factory,Q3,February,Massachusetts,San Francisco,0.76
Production,Factory,Q1,January,California,Cambridge,4.12
Production,Factory,Q3,August,Massachusetts,Berkeley,6.62
Production,Factory,Q1,July,California,San Francisco,10.56
Production,Factory,Q3,September,Massachusetts,Cambridge,19.25
Culture,Workshop,Q1,March,California,Berkeley,26.02
Culture,Workshop,Q3,February,Massachusetts,San Francisco,28.9
Culture,Workshop,Q1,January,California,Cambridge,29.42
Culture,Workshop,Q3,August,Massachusetts,Berkeley,38.84
Culture,Workshop,Q1,July,California,San Francisco,53.19
Culture,Workshop,Q3,September,Massachusetts,Cambridge,54.44
Production,Museum,Q1,March,California,Berkeley,55.11
Production,Museum,Q3,February,Massachusetts,San Francisco,55.87
Production,Museum,Q1,January,California,Cambridge,57.8
Production,Museum,Q3,August,Massachusetts,Berkeley,54.23
Production,Museum,Q1,July,California,San Francisco,61.46
Production,Museum,Q3,September,Massachusetts,Cambridge,65.67
Culture,Concert,Q1,March,California,Berkeley,68.71
Culture,Concert,Q3,February,Massachusetts,San Francisco,72.95
Culture,Concert,Q1,January,California,Cambridge,88.8
Culture,Concert,Q3,August,Massachusetts,Berkeley,90.33
Culture,Concert,Q1,July,California,San Francisco,93.6
Culture,Concert,Q3,September,Massachusetts,Cambridge,99.66
