Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
MSc,Male,Qatari,2017/2018,French,320.72
MSc,Male,Qatari,2018/2019,English,419.42
MSc,Male,Qatari,2015/2016,French,133.24
MSc,Male,Qatari,2021/2022,English,358.23
MSc,Male,Qatari,2019/2020,French,423.31
MSc,Male,Qatari,2017/2018,French,168.19
MSc,Male,Qatari,2018/2019,English,297.05
MSc,Male,Qatari,2015/2016,French,328.1
MSc,Male,Qatari,2021/2022,English,107.91
MSc,Male,Qatari,2019/2020,French,456.27
MSc,Male,Qatari,2017/2018,French,334.01
MSc,Male,Qatari,2018/2019,English,208.45
MSc,Male,Qatari,2015/2016,French,344.35
MSc,Male,Qatari,2021/2022,English,120.23
MSc,Male,Qatari,2019/2020,French,478.26
