Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Beverage,Coffee,772.16
Import,2022,Cereals,Juice,647.9
Import,2022,Beverage,Rice,10.51
Import,2022,Cereals,Wheat,34.36
Import,2022,Beverage,Corn,292.46
Import,2022,Cereals,Coffee,438.89
Import,2018,Beverage,Coffee,711.39
Import,2018,Cereals,Juice,840.86
Import,2018,Beverage,Rice,842.88
Import,2018,Cereals,Wheat,78.01
Import,2018,Beverage,Corn,854.43
Import,2018,Cereals,Coffee,856.26
Import,2019,Beverage,Coffee,734.75
Import,2019,Cereals,Juice,866.28
Import,2019,Beverage,Rice,356.07
Import,2019,Cereals,Wheat,874.31
Import,2019,Beverage,Corn,623.27
Import,2019,Cereals,Coffee,112.29
Import,2022,Beverage,Coffee,370.03
Import,2022,Cereals,Juice,627.32
Import,2022,Beverage,Rice,116.45
Import,2022,Cereals,Wheat,756.26
Import,2022,Beverage,Corn,122.12
Import,2022,Cereals,Coffee,251.42
