Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Dairy,Cheese,771.48
Import,2018,Meat,Milk,135.75
Import,2018,Cereals,Pork,529.2
Import,2018,Dairy,Duck,409.27
Import,2018,Meat,Soybeans,937.43
Import,2018,Cereals,Oats,427.6
Import,2018,Dairy,Wheat,436.46
Import,2018,Meat,Cheese,438.2
Import,2018,Cereals,Milk,312.03
Import,2016,Dairy,Cheese,576.06
Import,2016,Meat,Milk,192.35
Import,2016,Cereals,Pork,961.87
Import,2016,Dairy,Duck,707.85
Import,2016,Meat,Soybeans,589.87
Import,2016,Cereals,Oats,338.73
Import,2016,Dairy,Wheat,990.62
Import,2016,Meat,Cheese,351.61
Import,2016,Cereals,Milk,608.2
Import,2018,Dairy,Cheese,250.56
Import,2018,Meat,Milk,493.07
Import,2018,Cereals,Pork,241.6
Import,2018,Dairy,Duck,500.54
Import,2018,Meat,Soybeans,756.47
Import,2018,Cereals,Oats,630.16
Import,2018,Dairy,Wheat,247.19
Import,2018,Meat,Cheese,378.4
Import,2018,Cereals,Milk,636.31
