Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q2,April,Maryland,Columbia,1.18
Residential,Hotel,Q3,June,Illinois,Baltimore,4.44
Residential,Hotel,Q1,August,Maryland,Chicago,4.76
Residential,Hotel,Q2,July,Illinois,Champaign,10.37
Residential,Hotel,Q3,September,Maryland,Columbia,11.26
Residential,Hotel,Q1,March,Illinois,Baltimore,12.68
Residential,Hotel,Q2,January,Maryland,Chicago,15.13
Residential,Hotel,Q3,February,Illinois,Champaign,23.09
Residential,Hotel,Q1,April,Maryland,Columbia,23.4
Service,House,Q2,April,Maryland,Columbia,28.22
Service,House,Q3,June,Illinois,Baltimore,30.29
Service,House,Q1,August,Maryland,Chicago,32.48
Service,House,Q2,July,Illinois,Champaign,35.42
Service,House,Q3,September,Maryland,Columbia,50.92
Service,House,Q1,March,Illinois,Baltimore,52.37
Service,House,Q2,January,Maryland,Chicago,52.32
Service,House,Q3,February,Illinois,Champaign,54.47
Service,House,Q1,April,Maryland,Columbia,55.4
Residential,Hospital,Q2,April,Maryland,Columbia,59.7
Residential,Hospital,Q3,June,Illinois,Baltimore,67.98
Residential,Hospital,Q1,August,Maryland,Chicago,67.87
Residential,Hospital,Q2,July,Illinois,Champaign,69.75
Residential,Hospital,Q3,September,Maryland,Columbia,72.37
Residential,Hospital,Q1,March,Illinois,Baltimore,75.57
Residential,Hospital,Q2,January,Maryland,Chicago,78.66
Residential,Hospital,Q3,February,Illinois,Champaign,79.25
Residential,Hospital,Q1,April,Maryland,Columbia,78.85
Service,Library,Q2,April,Maryland,Columbia,81.8
Service,Library,Q3,June,Illinois,Baltimore,82.44
Service,Library,Q1,August,Maryland,Chicago,84.74
Service,Library,Q2,July,Illinois,Champaign,89.18
Service,Library,Q3,September,Maryland,Columbia,90.94
Service,Library,Q1,March,Illinois,Baltimore,93.98
Service,Library,Q2,January,Maryland,Chicago,94.97
Service,Library,Q3,February,Illinois,Champaign,95.12
Service,Library,Q1,April,Maryland,Columbia,98.94
