Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q2,April,Nevada,Reno,1.8
Production,Factory,Q4,May,Illinois,Boulder City,5.6
Production,Factory,Q3,June,Nevada,Champaign,7.8
Production,Factory,Q2,November,Illinois,Reno,10.29
Production,Factory,Q4,October,Nevada,Boulder City,13.74
Production,Factory,Q3,December,Illinois,Champaign,14.95
Production,Factory,Q2,August,Nevada,Reno,16.6
Production,Factory,Q4,July,Illinois,Boulder City,17.31
Production,Factory,Q3,April,Nevada,Champaign,20.82
Residential,Workshop,Q2,April,Nevada,Reno,21.4
Residential,Workshop,Q4,May,Illinois,Boulder City,21.22
Residential,Workshop,Q3,June,Nevada,Champaign,20.35
Residential,Workshop,Q2,November,Illinois,Reno,26.78
Residential,Workshop,Q4,October,Nevada,Boulder City,31.75
Residential,Workshop,Q3,December,Illinois,Champaign,34.77
Residential,Workshop,Q2,August,Nevada,Reno,35.79
Residential,Workshop,Q4,July,Illinois,Boulder City,37.72
Residential,Workshop,Q3,April,Nevada,Champaign,39.54
Production,House,Q2,April,Nevada,Reno,42.53
Production,House,Q4,May,Illinois,Boulder City,43.86
Production,House,Q3,June,Nevada,Champaign,44.41
Production,House,Q2,November,Illinois,Reno,48.67
Production,House,Q4,October,Nevada,Boulder City,52.89
Production,House,Q3,December,Illinois,Champaign,56.34
Production,House,Q2,August,Nevada,Reno,56.06
Production,House,Q4,July,Illinois,Boulder City,58.68
Production,House,Q3,April,Nevada,Champaign,56.76
Residential,Apartment,Q2,April,Nevada,Reno,61.57
Residential,Apartment,Q4,May,Illinois,Boulder City,61.29
Residential,Apartment,Q3,June,Nevada,Champaign,63.05
Residential,Apartment,Q2,November,Illinois,Reno,64.03
Residential,Apartment,Q4,October,Nevada,Boulder City,66.23
Residential,Apartment,Q3,December,Illinois,Champaign,66.22
Residential,Apartment,Q2,August,Nevada,Reno,68.91
Residential,Apartment,Q4,July,Illinois,Boulder City,71.11
Residential,Apartment,Q3,April,Nevada,Champaign,73.83
Production,Hotel,Q2,April,Nevada,Reno,73.22
Production,Hotel,Q4,May,Illinois,Boulder City,83.42
Production,Hotel,Q3,June,Nevada,Champaign,86.19
Production,Hotel,Q2,November,Illinois,Reno,87.96
Production,Hotel,Q4,October,Nevada,Boulder City,89.32
Production,Hotel,Q3,December,Illinois,Champaign,94.52
Production,Hotel,Q2,August,Nevada,Reno,96.4
Production,Hotel,Q4,July,Illinois,Boulder City,97.06
Production,Hotel,Q3,April,Nevada,Champaign,98.98
