State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
California,San Francisco,2017,Soil,Inorganic Fertilizers,5.56
California,San Francisco,2017,Water,Industrial,8.41
California,San Francisco,2017,Soil,Solid Waste,18.5
California,San Francisco,2017,Water,Inferior Irrigation,26.87
California,San Francisco,2017,Soil,Chemical,-99.34
California,San Francisco,2017,Water,Groundwater,30.2
California,San Francisco,2017,Soil,Surface water,30.48
California,San Francisco,2017,Water,Inorganic Fertilizers,33.46
Massachusetts,Los-Angeles,2016,Soil,Inorganic Fertilizers,34.84
Massachusetts,Los-Angeles,2016,Water,Industrial,38.39
Massachusetts,Los-Angeles,2016,Soil,Solid Waste,38.91
Massachusetts,Los-Angeles,2016,Water,Inferior Irrigation,46.19
Massachusetts,Los-Angeles,2016,Soil,Chemical,46.39
Massachusetts,Los-Angeles,2016,Water,Groundwater,-80.76
Massachusetts,Los-Angeles,2016,Soil,Surface water,-77.36
Massachusetts,Los-Angeles,2016,Water,Inorganic Fertilizers,-71.52
Florida,Boston,2015,Soil,Inorganic Fertilizers,60.68
Florida,Boston,2015,Water,Industrial,61.68
Florida,Boston,2015,Soil,Solid Waste,-66.76
Florida,Boston,2015,Water,Inferior Irrigation,-66.4
Florida,Boston,2015,Soil,Chemical,62.33
Florida,Boston,2015,Water,Groundwater,65.73
Florida,Boston,2015,Soil,Surface water,-60.36
Florida,Boston,2015,Water,Inorganic Fertilizers,-60.95
California,Lenox,2017,Soil,Inorganic Fertilizers,-57.07
California,Lenox,2017,Water,Industrial,73.89
California,Lenox,2017,Soil,Solid Waste,74.7
California,Lenox,2017,Water,Inferior Irrigation,75.77
California,Lenox,2017,Soil,Chemical,-53.65
California,Lenox,2017,Water,Groundwater,80.48
California,Lenox,2017,Soil,Surface water,80.04
California,Lenox,2017,Water,Inorganic Fertilizers,82.77
Massachusetts,Tampa,2016,Soil,Inorganic Fertilizers,84.46
Massachusetts,Tampa,2016,Water,Industrial,87.75
Massachusetts,Tampa,2016,Soil,Solid Waste,-40.79
Massachusetts,Tampa,2016,Water,Inferior Irrigation,90.65
Massachusetts,Tampa,2016,Soil,Chemical,91.78
Massachusetts,Tampa,2016,Water,Groundwater,91.29
Massachusetts,Tampa,2016,Soil,Surface water,-33.71
Massachusetts,Tampa,2016,Water,Inorganic Fertilizers,98.78
Florida,Fort Lauderdale,2015,Soil,Inorganic Fertilizers,-26.4
Florida,Fort Lauderdale,2015,Water,Industrial,-24.3
Florida,Fort Lauderdale,2015,Soil,Solid Waste,-21.16
Florida,Fort Lauderdale,2015,Water,Inferior Irrigation,-12.85
Florida,Fort Lauderdale,2015,Soil,Chemical,-11.25
Florida,Fort Lauderdale,2015,Water,Groundwater,-8.4
Florida,Fort Lauderdale,2015,Soil,Surface water,-2.59
Florida,Fort Lauderdale,2015,Water,Inorganic Fertilizers,-1.22
