Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Cereals,Rice,387.33
Export,2021,Dairy,Wheat,778.32
Export,2021,Cereals,Seeds,654.44
Export,2021,Dairy,Yoghurt,926.77
Export,2021,Cereals,Cheese,802.2
Export,2021,Dairy,Butter,420.66
Export,2018,Cereals,Rice,681.65
Export,2018,Dairy,Wheat,689.16
Export,2018,Cereals,Seeds,818.29
Export,2018,Dairy,Yoghurt,563.79
Export,2018,Cereals,Cheese,55.36
Export,2018,Dairy,Butter,698.6
Export,2020,Cereals,Rice,586.18
Export,2020,Dairy,Wheat,590.35
Export,2020,Cereals,Seeds,850.77
Export,2020,Dairy,Yoghurt,225.47
Export,2020,Cereals,Cheese,99.43
Export,2020,Dairy,Butter,487.07
Export,2021,Cereals,Rice,616.62
Export,2021,Dairy,Wheat,360.92
Export,2021,Cereals,Seeds,880.01
Export,2021,Dairy,Yoghurt,627.85
Export,2021,Cereals,Cheese,761.37
Export,2021,Dairy,Butter,506.54
