Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Illinois,Springfield,Temperature,21-30,0.24
2017,Illinois,Springfield,Wind,0-10,1.77
2017,Illinois,Springfield,Temperature,31-40,3.81
2017,Illinois,Springfield,Wind,Calm,7.18
2017,Illinois,Springfield,Temperature,Storm,7.75
2017,Illinois,Springfield,Wind,Breeze,10.06
2015,Massachusetts,Chicago,Temperature,21-30,12.17
2015,Massachusetts,Chicago,Wind,0-10,13.94
2015,Massachusetts,Chicago,Temperature,31-40,14.11
2015,Massachusetts,Chicago,Wind,Calm,14.1
2015,Massachusetts,Chicago,Temperature,Storm,14.02
2015,Massachusetts,Chicago,Wind,Breeze,13.55
2017,Illinois,Cambridge,Temperature,21-30,12.16
2017,Illinois,Cambridge,Wind,0-10,16.64
2017,Illinois,Cambridge,Temperature,31-40,17.79
2017,Illinois,Cambridge,Wind,Calm,20.2
2017,Illinois,Cambridge,Temperature,Storm,20.36
2017,Illinois,Cambridge,Wind,Breeze,21.73
2015,Massachusetts,Boston,Temperature,21-30,19.19
2015,Massachusetts,Boston,Wind,0-10,19.75
2015,Massachusetts,Boston,Temperature,31-40,25.72
2015,Massachusetts,Boston,Wind,Calm,27.09
2015,Massachusetts,Boston,Temperature,Storm,27.46
2015,Massachusetts,Boston,Wind,Breeze,20.44
2017,Illinois,Lenox,Temperature,21-30,24.55
2017,Illinois,Lenox,Wind,0-10,25.64
2017,Illinois,Lenox,Temperature,31-40,13.12
2017,Illinois,Lenox,Wind,Calm,15.98
2017,Illinois,Lenox,Temperature,Storm,17.14
2017,Illinois,Lenox,Wind,Breeze,17.32
