Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2020,Q3,Meat,Pork,641.49
Export,2020,Q3,Dairy,Chicken,389.15
Export,2020,Q3,Meat,Duck,909.83
Export,2020,Q3,Dairy,Butter,782.38
Export,2020,Q3,Meat,Yoghurt,19.41
Export,2020,Q3,Dairy,Cream,916.46
Export,2017,Q3,Meat,Pork,791.77
Export,2017,Q3,Dairy,Chicken,153.78
Export,2017,Q3,Meat,Duck,411.47
Export,2017,Q3,Dairy,Butter,411.78
Export,2017,Q3,Meat,Yoghurt,562.91
Export,2017,Q3,Dairy,Cream,310.75
Export,2022,Q3,Meat,Pork,703.34
Export,2022,Q3,Dairy,Chicken,196.71
Export,2022,Q3,Meat,Duck,966.37
Export,2022,Q3,Dairy,Butter,458.67
Export,2022,Q3,Meat,Yoghurt,204.89
Export,2022,Q3,Dairy,Cream,212.26
Export,2020,Q3,Meat,Pork,988.86
Export,2020,Q3,Dairy,Chicken,476.67
Export,2020,Q3,Meat,Duck,608.39
Export,2020,Q3,Dairy,Butter,486.99
Export,2020,Q3,Meat,Yoghurt,747.1
Export,2020,Q3,Dairy,Cream,748.61
Export,2017,Q3,Meat,Pork,493.13
Export,2017,Q3,Dairy,Chicken,364.05
Export,2017,Q3,Meat,Duck,243.37
Export,2017,Q3,Dairy,Butter,124.35
Export,2017,Q3,Meat,Yoghurt,253.67
Export,2017,Q3,Dairy,Cream,638.14
