Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Georgia,Columbus,Humidity,High,0.14
2021,Georgia,Columbus,Wind,Low,1.96
2021,Georgia,Columbus,Temperature,Medium,0.66
2021,Georgia,Columbus,Humidity,Breeze,2.68
2021,Georgia,Columbus,Wind,Storm,4.74
2021,Georgia,Columbus,Temperature,Calm,5.43
2021,Georgia,Columbus,Humidity,31-40,5.74
2021,Georgia,Columbus,Wind,11-20,7.22
2021,Georgia,Columbus,Temperature,0-10,7.95
2016,Minnesota,Albany,Humidity,High,5.7
2016,Minnesota,Albany,Wind,Low,10.85
2016,Minnesota,Albany,Temperature,Medium,11.2
2016,Minnesota,Albany,Humidity,Breeze,11.57
2016,Minnesota,Albany,Wind,Storm,7.37
2016,Minnesota,Albany,Temperature,Calm,14.55
2016,Minnesota,Albany,Humidity,31-40,14.06
2016,Minnesota,Albany,Wind,11-20,15.22
2016,Minnesota,Albany,Temperature,0-10,17.43
2017,Georgia,Hastings,Humidity,High,17.15
2017,Georgia,Hastings,Wind,Low,19.01
2017,Georgia,Hastings,Temperature,Medium,20.81
2017,Georgia,Hastings,Humidity,Breeze,17.81
2017,Georgia,Hastings,Wind,Storm,22.48
2017,Georgia,Hastings,Temperature,Calm,23.34
2017,Georgia,Hastings,Humidity,31-40,23.44
2017,Georgia,Hastings,Wind,11-20,18.67
2017,Georgia,Hastings,Temperature,0-10,22.31
2021,Minnesota,Minneapolis,Humidity,High,24.34
2021,Minnesota,Minneapolis,Wind,Low,27.32
2021,Minnesota,Minneapolis,Temperature,Medium,20.83
2021,Minnesota,Minneapolis,Humidity,Breeze,4.09
2021,Minnesota,Minneapolis,Wind,Storm,26.42
2021,Minnesota,Minneapolis,Temperature,Calm,5.15
2021,Minnesota,Minneapolis,Humidity,31-40,8.52
2021,Minnesota,Minneapolis,Wind,11-20,8.98
2021,Minnesota,Minneapolis,Temperature,0-10,12.81
2016,Georgia,Rochester,Humidity,High,13.02
2016,Georgia,Rochester,Wind,Low,15.89
2016,Georgia,Rochester,Temperature,Medium,16.05
2016,Georgia,Rochester,Humidity,Breeze,16.67
2016,Georgia,Rochester,Wind,Storm,16.83
2016,Georgia,Rochester,Temperature,Calm,2.58
2016,Georgia,Rochester,Humidity,31-40,19.84
2016,Georgia,Rochester,Wind,11-20,20.59
2016,Georgia,Rochester,Temperature,0-10,3.73
