Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Georgia,Albany,Wind,Storm,0.2
2016,Georgia,Albany,Humidity,Breeze,1.71
2016,Georgia,Albany,Temperature,Calm,2.19
2016,Georgia,Albany,Wind,High,2.42
2016,Georgia,Albany,Humidity,Low,3.89
2016,Georgia,Albany,Temperature,Medium,5.8
2016,Georgia,Albany,Wind,21-30,6.31
2016,Georgia,Albany,Humidity,11-20,7.17
2016,Georgia,Albany,Temperature,Storm,8.21
2019,Illinois,Washington,Wind,Storm,8.13
2019,Illinois,Washington,Humidity,Breeze,10.31
2019,Illinois,Washington,Temperature,Calm,8.1
2019,Illinois,Washington,Wind,High,9.3
2019,Illinois,Washington,Humidity,Low,10.11
2019,Illinois,Washington,Temperature,Medium,14.64
2019,Illinois,Washington,Wind,21-30,15.45
2019,Illinois,Washington,Humidity,11-20,11.95
2019,Illinois,Washington,Temperature,Storm,17.49
2022,Georgia,Columbus,Wind,Storm,18.1
2022,Georgia,Columbus,Humidity,Breeze,19.56
2022,Georgia,Columbus,Temperature,Calm,17.03
2022,Georgia,Columbus,Wind,High,21.44
2022,Georgia,Columbus,Humidity,Low,22.33
2022,Georgia,Columbus,Temperature,Medium,23.72
2022,Georgia,Columbus,Wind,21-30,22.14
2022,Georgia,Columbus,Humidity,11-20,25.99
2022,Georgia,Columbus,Temperature,Storm,26.76
2016,Illinois,Chicago,Wind,Storm,26.33
2016,Illinois,Chicago,Humidity,Breeze,26.85
2016,Illinois,Chicago,Temperature,Calm,24.58
2016,Illinois,Chicago,Wind,High,25.62
2016,Illinois,Chicago,Humidity,Low,25.5
2016,Illinois,Chicago,Temperature,Medium,25.93
2016,Illinois,Chicago,Wind,21-30,6.15
2016,Illinois,Chicago,Humidity,11-20,26.86
2016,Illinois,Chicago,Temperature,Storm,27.12
2019,Georgia,Springfield,Wind,Storm,8.84
2019,Georgia,Springfield,Humidity,Breeze,9.29
2019,Georgia,Springfield,Temperature,Calm,0.95
2019,Georgia,Springfield,Wind,High,10.93
2019,Georgia,Springfield,Humidity,Low,1.11
2019,Georgia,Springfield,Temperature,Medium,11.89
2019,Georgia,Springfield,Wind,21-30,12.97
2019,Georgia,Springfield,Humidity,11-20,13.22
2019,Georgia,Springfield,Temperature,Storm,13.43
2022,Illinois,Champaign,Wind,Storm,5.31
2022,Illinois,Champaign,Humidity,Breeze,18.02
2022,Illinois,Champaign,Temperature,Calm,5.2
2022,Illinois,Champaign,Wind,High,19.57
2022,Illinois,Champaign,Humidity,Low,20.57
2022,Illinois,Champaign,Temperature,Medium,21.3
2022,Illinois,Champaign,Wind,21-30,21.68
2022,Illinois,Champaign,Humidity,11-20,21.24
2022,Illinois,Champaign,Temperature,Storm,23.65
