State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,Soil,Industrial,0.0
Maryland,Baltimore,Air,Inorganic Fertilizers,0.72
Maryland,Baltimore,Water,Inferior Irrigation,2.27
Maryland,Baltimore,Soil,Solid Waste,3.8
Maryland,Baltimore,Air,Thermal,5.45
Maryland,Baltimore,Water,Light,9.99
Maryland,Baltimore,Soil,Chemical,19.19
Maryland,Baltimore,Air,Surface water,23.82
Maryland,Baltimore,Water,Oxygen-depletion,24.29
Maryland,Baltimore,Soil,Groundwater,25.4
Maryland,Baltimore,Air,Industrial,27.39
Maryland,Baltimore,Water,Inorganic Fertilizers,27.88
Nevada,Aberdeen,Soil,Industrial,32.72
Nevada,Aberdeen,Air,Inorganic Fertilizers,34.75
Nevada,Aberdeen,Water,Inferior Irrigation,38.02
Nevada,Aberdeen,Soil,Solid Waste,39.37
Nevada,Aberdeen,Air,Thermal,39.18
Nevada,Aberdeen,Water,Light,45.27
Nevada,Aberdeen,Soil,Chemical,49.71
Nevada,Aberdeen,Air,Surface water,54.38
Nevada,Aberdeen,Water,Oxygen-depletion,54.13
Nevada,Aberdeen,Soil,Groundwater,57.48
Nevada,Aberdeen,Air,Industrial,62.02
Nevada,Aberdeen,Water,Inorganic Fertilizers,63.14
Massachusetts,Las Vegas,Soil,Industrial,64.51
Massachusetts,Las Vegas,Air,Inorganic Fertilizers,66.39
Massachusetts,Las Vegas,Water,Inferior Irrigation,82.41
Massachusetts,Las Vegas,Soil,Solid Waste,84.85
Massachusetts,Las Vegas,Air,Thermal,89.34
Massachusetts,Las Vegas,Water,Light,91.75
Massachusetts,Las Vegas,Soil,Chemical,91.18
Massachusetts,Las Vegas,Air,Surface water,93.49
Massachusetts,Las Vegas,Water,Oxygen-depletion,95.26
Massachusetts,Las Vegas,Soil,Groundwater,96.76
Massachusetts,Las Vegas,Air,Industrial,97.43
Massachusetts,Las Vegas,Water,Inorganic Fertilizers,99.7
Maryland,Reno,Soil,Industrial,-4.52
Maryland,Reno,Air,Inorganic Fertilizers,-4.65
Maryland,Reno,Water,Inferior Irrigation,-98.67
Maryland,Reno,Soil,Solid Waste,-98.27
Maryland,Reno,Air,Thermal,-95.22
Maryland,Reno,Water,Light,-94.37
Maryland,Reno,Soil,Chemical,-93.9
Maryland,Reno,Air,Surface water,-92.63
Maryland,Reno,Water,Oxygen-depletion,-92.0
Maryland,Reno,Soil,Groundwater,-89.73
Maryland,Reno,Air,Industrial,-89.59
Maryland,Reno,Water,Inorganic Fertilizers,-81.8
Nevada,Boulder City,Soil,Industrial,-79.48
Nevada,Boulder City,Air,Inorganic Fertilizers,-77.49
Nevada,Boulder City,Water,Inferior Irrigation,-77.23
Nevada,Boulder City,Soil,Solid Waste,-72.99
Nevada,Boulder City,Air,Thermal,-67.3
Nevada,Boulder City,Water,Light,-66.49
Nevada,Boulder City,Soil,Chemical,-65.76
Nevada,Boulder City,Air,Surface water,-64.39
Nevada,Boulder City,Water,Oxygen-depletion,-62.15
Nevada,Boulder City,Soil,Groundwater,-58.24
Nevada,Boulder City,Air,Industrial,-55.57
Nevada,Boulder City,Water,Inorganic Fertilizers,-54.1
Massachusetts,Lenox,Soil,Industrial,-53.01
Massachusetts,Lenox,Air,Inorganic Fertilizers,-51.68
Massachusetts,Lenox,Water,Inferior Irrigation,-47.46
Massachusetts,Lenox,Soil,Solid Waste,-46.35
Massachusetts,Lenox,Air,Thermal,-44.69
Massachusetts,Lenox,Water,Light,-43.62
Massachusetts,Lenox,Soil,Chemical,-37.49
Massachusetts,Lenox,Air,Surface water,-35.51
Massachusetts,Lenox,Water,Oxygen-depletion,-31.16
Massachusetts,Lenox,Soil,Groundwater,-31.64
Massachusetts,Lenox,Air,Industrial,-28.73
Massachusetts,Lenox,Water,Inorganic Fertilizers,-27.37
Maryland,Boston,Soil,Industrial,-27.34
Maryland,Boston,Air,Inorganic Fertilizers,-27.16
Maryland,Boston,Water,Inferior Irrigation,-23.08
Maryland,Boston,Soil,Solid Waste,-22.35
Maryland,Boston,Air,Thermal,-19.9
Maryland,Boston,Water,Light,-16.23
Maryland,Boston,Soil,Chemical,-15.36
Maryland,Boston,Air,Surface water,-14.55
Maryland,Boston,Water,Oxygen-depletion,-13.97
Maryland,Boston,Soil,Groundwater,-8.15
Maryland,Boston,Air,Industrial,-4.75
Maryland,Boston,Water,Inorganic Fertilizers,-3.8
