Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q4,December,Illinois,Champaign,2.63
Culture,Concert,Q2,November,Georgia,Springfield,4.93
Culture,Concert,Q4,October,Illinois,Albany,5.02
Culture,Concert,Q2,May,Georgia,Columbus,8.28
Culture,Concert,Q4,June,Illinois,Champaign,10.51
Culture,Concert,Q2,December,Georgia,Springfield,13.94
Production,Theatre,Q4,December,Illinois,Champaign,16.25
Production,Theatre,Q2,November,Georgia,Springfield,17.72
Production,Theatre,Q4,October,Illinois,Albany,19.78
Production,Theatre,Q2,May,Georgia,Columbus,22.62
Production,Theatre,Q4,June,Illinois,Champaign,25.99
Production,Theatre,Q2,December,Georgia,Springfield,27.27
Residential,Museum,Q4,December,Illinois,Champaign,30.63
Residential,Museum,Q2,November,Georgia,Springfield,31.38
Residential,Museum,Q4,October,Illinois,Albany,32.1
Residential,Museum,Q2,May,Georgia,Columbus,31.14
Residential,Museum,Q4,June,Illinois,Champaign,34.0
Residential,Museum,Q2,December,Georgia,Springfield,35.61
Culture,Factory,Q4,December,Illinois,Champaign,35.41
Culture,Factory,Q2,November,Georgia,Springfield,38.1
Culture,Factory,Q4,October,Illinois,Albany,38.33
Culture,Factory,Q2,May,Georgia,Columbus,41.04
Culture,Factory,Q4,June,Illinois,Champaign,41.77
Culture,Factory,Q2,December,Georgia,Springfield,41.59
Production,Workshop,Q4,December,Illinois,Champaign,41.6
Production,Workshop,Q2,November,Georgia,Springfield,46.45
Production,Workshop,Q4,October,Illinois,Albany,51.17
Production,Workshop,Q2,May,Georgia,Columbus,52.97
Production,Workshop,Q4,June,Illinois,Champaign,59.5
Production,Workshop,Q2,December,Georgia,Springfield,0.15
Residential,Apartment,Q4,December,Illinois,Champaign,67.49
Residential,Apartment,Q2,November,Georgia,Springfield,67.1
Residential,Apartment,Q4,October,Illinois,Albany,70.46
Residential,Apartment,Q2,May,Georgia,Columbus,75.14
Residential,Apartment,Q4,June,Illinois,Champaign,76.14
Residential,Apartment,Q2,December,Georgia,Springfield,77.42
Culture,Hotel,Q4,December,Illinois,Champaign,77.4
Culture,Hotel,Q2,November,Georgia,Springfield,79.37
Culture,Hotel,Q4,October,Illinois,Albany,86.13
Culture,Hotel,Q2,May,Georgia,Columbus,87.77
Culture,Hotel,Q4,June,Illinois,Champaign,88.41
Culture,Hotel,Q2,December,Georgia,Springfield,90.22
Production,House,Q4,December,Illinois,Champaign,92.14
Production,House,Q2,November,Georgia,Springfield,93.01
Production,House,Q4,October,Illinois,Albany,97.25
Production,House,Q2,May,Georgia,Columbus,98.9
Production,House,Q4,June,Illinois,Champaign,98.19
Production,House,Q2,December,Georgia,Springfield,97.38
