Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Maryland,Columbia,Temperature,11-20,1.98
2016,Maryland,Columbia,Wind,21-30,2.96
2016,Maryland,Columbia,Temperature,Breeze,3.57
2016,Maryland,Columbia,Wind,Storm,4.23
2016,Maryland,Columbia,Temperature,Calm,5.55
2016,Maryland,Columbia,Wind,11-20,1.85
2015,Georgia,Baltimore,Temperature,11-20,8.09
2015,Georgia,Baltimore,Wind,21-30,10.6
2015,Georgia,Baltimore,Temperature,Breeze,10.88
2015,Georgia,Baltimore,Wind,Storm,14.89
2015,Georgia,Baltimore,Temperature,Calm,16.46
2015,Georgia,Baltimore,Wind,11-20,18.56
2018,Maryland,Albany,Temperature,11-20,18.85
2018,Maryland,Albany,Wind,21-30,20.69
2018,Maryland,Albany,Temperature,Breeze,21.23
2018,Maryland,Albany,Wind,Storm,22.99
2018,Maryland,Albany,Temperature,Calm,22.97
2018,Maryland,Albany,Wind,11-20,22.55
2016,Georgia,Washington,Temperature,11-20,19.79
2016,Georgia,Washington,Wind,21-30,23.41
2016,Georgia,Washington,Temperature,Breeze,20.28
2016,Georgia,Washington,Wind,Storm,24.59
2016,Georgia,Washington,Temperature,Calm,20.57
2016,Georgia,Washington,Wind,11-20,19.24
