Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,August,Massachusetts,Cambridge,7.68
Production,Workshop,Q2,July,Massachusetts,Cambridge,7.1
Production,Workshop,Q3,June,Massachusetts,Cambridge,11.0
Production,Workshop,Q2,April,Massachusetts,Cambridge,12.42
Culture,Factory,Q3,August,Massachusetts,Cambridge,12.07
Culture,Factory,Q2,July,Massachusetts,Cambridge,15.42
Culture,Factory,Q3,June,Massachusetts,Cambridge,17.28
Culture,Factory,Q2,April,Massachusetts,Cambridge,30.29
Production,Theatre,Q3,August,Massachusetts,Cambridge,43.13
Production,Theatre,Q2,July,Massachusetts,Cambridge,50.58
Production,Theatre,Q3,June,Massachusetts,Cambridge,52.89
Production,Theatre,Q2,April,Massachusetts,Cambridge,53.92
Culture,Museum,Q3,August,Massachusetts,Cambridge,56.36
Culture,Museum,Q2,July,Massachusetts,Cambridge,66.06
Culture,Museum,Q3,June,Massachusetts,Cambridge,68.06
Culture,Museum,Q2,April,Massachusetts,Cambridge,69.24
Production,Concert,Q3,August,Massachusetts,Cambridge,72.39
Production,Concert,Q2,July,Massachusetts,Cambridge,88.6
Production,Concert,Q3,June,Massachusetts,Cambridge,90.77
Production,Concert,Q2,April,Massachusetts,Cambridge,99.95
