Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
PhD,Female,Qatari,2020/2021,Spanish,257.74
PhD,Female,Qatari,2021/2022,English,481.45
PhD,Female,Qatari,2017/2018,Arabic,418.28
PhD,Female,Qatari,2019/2020,Spanish,260.42
PhD,Female,Qatari,2020/2021,Spanish,329.95
PhD,Female,Qatari,2021/2022,English,75.54
PhD,Female,Qatari,2017/2018,Arabic,173.43
PhD,Female,Qatari,2019/2020,Spanish,237.37
PhD,Female,Qatari,2020/2021,Spanish,211.3
PhD,Female,Qatari,2021/2022,English,279.14
PhD,Female,Qatari,2017/2018,Arabic,153.5
PhD,Female,Qatari,2019/2020,Spanish,383.99
