Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2017,Meat,Camel,643.31
Export,2017,Dairy,Chicken,68.22
Export,2017,Meat,Lamb,484.81
Export,2017,Dairy,Yoghurt,998.15
Export,2017,Meat,Milk,873.12
Export,2017,Dairy,Butter,617.77
Export,2021,Meat,Camel,108.01
Export,2021,Dairy,Chicken,908.34
Export,2021,Meat,Lamb,206.99
Export,2021,Dairy,Yoghurt,303.81
Export,2021,Meat,Milk,561.71
Export,2021,Dairy,Butter,210.14
Export,2017,Meat,Camel,371.62
Export,2017,Dairy,Chicken,181.72
Export,2017,Meat,Lamb,152.66
Export,2017,Dairy,Yoghurt,761.63
Export,2017,Meat,Milk,26.17
Export,2017,Dairy,Butter,221.72
